,Time,Binance Price
0,1586476800000,15.028759187793476
1,1586563200000,13.718825913499494
2,1586649600000,13.82675861556279
3,1586736000000,14.26511654964438
4,1586822400000,15.045572860921823
5,1586908800000,15.582720804249114
6,1586995200000,14.585948622691053
7,1587081600000,15.666737861469233
8,1587168000000,15.616281099861975
9,1587254400000,16.552955039683997
10,1587340800000,16.04655015576096
11,1587427200000,15.027804337444612
12,1587513600000,15.096507864715075
13,1587600000000,15.686738791246619
14,1587686400000,15.970136706672747
15,1587772800000,15.894827424185603
16,1587859200000,16.237246136924366
17,1587945600000,16.373952524617437
18,1588032000000,16.412718663883027
19,1588118400000,16.36205781128239
20,1588204800000,17.39372140310465
21,1588291200000,16.98087375117161
22,1588377600000,17.451782873526643
23,1588464000000,17.519661263697216
24,1588550400000,17.094938351330704
25,1588636800000,17.01924643648172
26,1588723200000,16.883233236755714
27,1588809600000,16.51209313539124
28,1588896000000,16.973507971075282
29,1588982400000,17.17429638517618
30,1589068800000,16.831057985373022
31,1589155200000,15.319104122325577
32,1589241600000,15.079060743079339
33,1589328000000,15.737907614097121
34,1589414400000,16.178744648828747
35,1589500800000,16.354338338129395
36,1589587200000,15.665539932690042
37,1589673600000,15.998854029229479
38,1589760000000,16.280923203891124
39,1589846400000,16.609872253376516
40,1589932800000,17.167573323604675
41,1590019200000,16.881454352776174
42,1590105600000,16.0669095726554
43,1590192000000,16.425133794724594
44,1590278400000,16.476266625185772
45,1590364800000,15.992111456381426
46,1590451200000,16.343638959558113
47,1590537600000,16.222916082933914
48,1590624000000,16.453060488158076
49,1590710400000,17.0369406967339
50,1590796800000,16.995852092999662
51,1590883200000,17.74005658373599
52,1590969600000,17.08047499174346
53,1591056000000,17.86826730805164
54,1591142400000,17.278144088449928
55,1591228800000,17.5321020358125
56,1591315200000,17.76777119114562
57,1591401600000,17.64277721077558
58,1591488000000,17.544231651455394
59,1591574400000,17.3855854776686
60,1591660800000,17.392401206538306
61,1591747200000,17.35802857503161
62,1591833600000,17.400270231856606
63,1591920000000,16.314759849959252
64,1592006400000,16.633166760636566
65,1592092800000,16.8077330047672
66,1592179200000,16.571572104684737
67,1592265600000,16.377795766770895
68,1592352000000,16.41756493914464
69,1592438400000,16.38942281312573
70,1592524800000,16.16904727460514
71,1592611200000,15.964316175348207
72,1592697600000,16.05376830453166
73,1592784000000,15.948151805705841
74,1592870400000,16.493462868940206
75,1592956800000,16.37632339031764
76,1593043200000,15.994267023204436
77,1593129600000,15.913795778184568
78,1593216000000,15.760713523841984
79,1593302400000,15.143047161776026
80,1593388800000,15.366038526155645
81,1593475200000,15.475919362097487
82,1593561600000,15.429636809481364
83,1593648000000,15.82008122659031
84,1593734400000,15.351366990642129
85,1593820800000,15.292613762872096
86,1593907200000,15.55406577871271
87,1593993600000,15.492049777777622
88,1594080000000,16.31375648247885
89,1594166400000,16.77301864557116
90,1594252800000,17.18878039611592
91,1594339200000,16.819681237789247
92,1594425600000,17.216878342022962
93,1594512000000,17.614558389871206
94,1594598400000,18.2822214187026
95,1594684800000,18.38502672798852
96,1594771200000,18.090037256165
97,1594857600000,17.602996971592386
98,1594944000000,17.151995036741816
99,1595030400000,17.079910599644585
100,1595116800000,17.13579467205755
101,1595203200000,17.964878581093124
102,1595289600000,17.48010559244796
103,1595376000000,17.739935559584133
104,1595462400000,18.064678785451687
105,1595548800000,18.679071364962475
106,1595635200000,19.174068633442023
107,1595721600000,19.80752853012818
108,1595808000000,19.520963080493125
109,1595894400000,19.68213941131244
110,1595980800000,20.159614377404264
111,1596067200000,19.872261286815668
112,1596153600000,20.031460865664172
113,1596240000000,20.693955717192168
114,1596326400000,21.602045818170808
115,1596412800000,20.907934984515915
116,1596499200000,21.95591965275125
117,1596585600000,22.262851677672508
118,1596672000000,23.258103117077056
119,1596758400000,22.727115837134946
120,1596844800000,22.19926947187335
121,1596931200000,22.868892057353534
122,1597017600000,22.42038767132576
123,1597104000000,22.57428903780444
124,1597190400000,21.133878144094165
125,1597276800000,21.60059011305779
126,1597363200000,21.76114130202024
127,1597449600000,23.024404503993193
128,1597536000000,22.90796258336114
129,1597622400000,23.47471960773288
130,1597708800000,23.52633097478227
131,1597795200000,22.97380165407701
132,1597881600000,22.307582956985765
133,1597968000000,23.07262944423247
134,1598054400000,22.094652464902527
135,1598140800000,22.175839292385888
136,1598227200000,21.837617728162876
137,1598313600000,22.571494222389706
138,1598400000000,21.452477453617824
139,1598486400000,22.225939657310363
140,1598572800000,23.071884718613457
141,1598659200000,23.06537998016267
142,1598745600000,22.991704969773377
143,1598832000000,23.62291042617998
144,1598918400000,23.163433626535507
145,1599004800000,24.666511939506307
146,1599091200000,24.64635903957026
147,1599177600000,20.516723360580535
148,1599264000000,20.967279424968797
149,1599350400000,19.40743243842831
150,1599436800000,23.236376313822095
151,1599523200000,22.31487527882162
152,1599609600000,23.00880342091523
153,1599696000000,24.486045253548028
154,1599782400000,24.41384260442618
155,1599868800000,25.389281087797873
156,1599955200000,28.453207780628457
157,1600041600000,31.117471967379696
158,1600128000000,31.213230898254388
159,1600214400000,27.17624422268861
160,1600300800000,27.85508077250597
161,1600387200000,26.791783085251982
162,1600473600000,27.09515766101024
163,1600560000000,27.202934633274253
164,1600646400000,26.429360501624764
165,1600732800000,23.533250188050296
166,1600819200000,24.026975887077135
167,1600905600000,22.810300091418643
168,1600992000000,24.518301019222108
169,1601078400000,24.625905335253822
170,1601164800000,26.17859218285808
171,1601251200000,26.194385294610697
172,1601337600000,26.849458383572696
173,1601424000000,28.78426116230888
174,1601510400000,29.241127996475694
175,1601596800000,27.45899928250056
176,1601683200000,27.247630487625198
177,1601769600000,28.220218346273406
178,1601856000000,28.97366756673542
179,1601942400000,28.602977522670532
180,1602028800000,27.67315432044839
181,1602115200000,27.6740125866321
182,1602201600000,27.691576992362418
183,1602288000000,28.389814112971795
184,1602374400000,28.261506530043167
185,1602460800000,28.50595190903315
186,1602547200000,30.676137430260255
187,1602633600000,30.68552818912381
188,1602720000000,30.875864202483214
189,1602806400000,31.223457537972482
190,1602892800000,29.98035105529841
191,1602979200000,30.235066947647304
192,1603065600000,30.644145203919706
193,1603152000000,29.90917535537419
194,1603238400000,28.77423158490161
195,1603324800000,29.64098750680126
196,1603411200000,30.56860046874098
197,1603497600000,30.599483406452123
198,1603584000000,30.55520055873557
199,1603670400000,30.068355994769256
200,1603756800000,31.1111601710148
201,1603843200000,31.58005214568201
202,1603929600000,30.383164679303057
203,1604016000000,29.821938544896494
204,1604102400000,28.497481230781414
205,1604188800000,28.38586753473156
206,1604275200000,28.383207088910694
207,1604361600000,27.901510425164563
208,1604448000000,26.860327392329477
209,1604534400000,26.850364190385715
210,1604620800000,27.66041204370796
211,1604707200000,28.931312481044976
212,1604793600000,27.694902163595472
213,1604880000000,28.272832381802676
214,1604966400000,27.97764626336301
215,1605052800000,28.15111180787262
216,1605139200000,27.939048497406986
217,1605225600000,27.5443138396036
218,1605312000000,28.19283500399967
219,1605398400000,27.953819650024514
220,1605484800000,27.601590116985903
221,1605571200000,28.02227380326721
222,1605657600000,28.496923304737354
223,1605744000000,28.069265692770117
224,1605830400000,28.046442178358358
225,1605916800000,28.851114684946694
226,1606003200000,30.45155540675402
227,1606089600000,29.977302281631136
228,1606176000000,30.89436317605904
229,1606262400000,33.74014404645124
230,1606348800000,31.38573384098398
231,1606435200000,28.1837367602019
232,1606521600000,28.488120962645503
233,1606608000000,29.11177305406224
234,1606694400000,30.112082957074602
235,1606780800000,31.24495320461204
236,1606867200000,30.13356223771369
237,1606953600000,30.28595059031463
238,1607040000000,30.651721259347816
239,1607126400000,29.155130399136517
240,1607212800000,29.723248921747913
241,1607299200000,29.486254405064596
242,1607385600000,29.354914757958692
243,1607472000000,27.667851740939597
244,1607558400000,28.195810636033865
245,1607644800000,27.69850463380029
246,1607731200000,27.38615040178182
247,1607817600000,28.159466955082408
248,1607904000000,29.050455885619403
249,1607990400000,29.970133365239445
250,1608076800000,29.52575816379816
251,1608163200000,30.447252032239604
252,1608249600000,30.151922995708784
253,1608336000000,30.953680574171166
254,1608422400000,33.28571226126745
255,1608508800000,34.189928969618464
256,1608595200000,32.303139741057095
257,1608681600000,33.50989058105248
258,1608768000000,31.298017131206112
259,1608854400000,32.49695050936928
260,1608940800000,33.15766052669594
261,1609027200000,33.51240176627666
262,1609113600000,33.49744381518995
263,1609200000000,35.916069082572335
264,1609286400000,38.83756963362207
265,1609372800000,38.1509269709647
266,1609459200000,37.39459108952269
267,1609545600000,37.907080194787994
268,1609632000000,38.3407827710088
269,1609718400000,41.073833461872894
270,1609804800000,39.96291375628447
271,1609891200000,41.70002777344284
272,1609977600000,42.18286284478925
273,1610064000000,43.399503661775
274,1610150400000,42.46668009933768
275,1610236800000,44.009471856745336
276,1610323200000,42.58410098557694
277,1610409600000,38.45392552379035
278,1610496000000,38.11427219614462
279,1610582400000,40.22565374012507
280,1610668800000,41.76107527446097
281,1610755200000,41.00211347628559
282,1610841600000,43.228026040119325
283,1610928000000,45.611289376230275
284,1611014400000,45.26255345762477
285,1611100800000,42.9091445016058
286,1611187200000,42.516660637481856
287,1611273600000,38.76373900578527
288,1611360000000,40.76713000700509
289,1611446400000,40.77664235619435
290,1611532800000,41.84754636819086
291,1611619200000,41.43889066736872
292,1611705600000,41.53699697144749
293,1611792000000,41.0620061062751
294,1611878400000,42.39337274825129
295,1611964800000,42.73677104822648
296,1612051200000,44.6166614363188
297,1612137600000,44.248361111646936
298,1612224000000,51.466236533833346
299,1612310400000,50.912193432972956
300,1612396800000,52.31846242135783
301,1612483200000,55.7736236256377
302,1612569600000,68.33895660447845
303,1612656000000,72.63187897909684
304,1612742400000,68.25050171789643
305,1612828800000,79.49801888923349
306,1612915200000,107.73553377385184
307,1613001600000,129.13361191797475
308,1613088000000,123.80544465729103
309,1613174400000,136.48052145554178
310,1613260800000,133.322626656125
311,1613347200000,136.61474253248164
312,1613433600000,129.37501831256412
313,1613520000000,129.7750465728749
314,1613606400000,163.62267032634747
315,1613692800000,194.52978782045926
316,1613779200000,338.06613613445165
317,1613865600000,257.3900907544965
318,1613952000000,295.6003537806796
319,1614038400000,268.3919967635501
320,1614124800000,228.72434783295716
321,1614211200000,255.4767184097597
322,1614297600000,235.367775596686
323,1614384000000,221.91199852607065
324,1614470400000,226.72686576597837
325,1614556800000,209.7755560977119
326,1614643200000,256.1825241472202
327,1614729600000,240.93415136962906
328,1614816000000,241.75975167975105
329,1614902400000,230.26650905990243
330,1614988800000,226.9398478508591
331,1615075200000,226.65626759661149
332,1615161600000,240.0619974599154
333,1615248000000,240.61622414964333
334,1615334400000,294.72023395611154
335,1615420800000,278.40134011560883
336,1615507200000,288.4728386043209
337,1615593600000,264.080531574575
338,1615680000000,277.1037454812445
339,1615766400000,265.97402356240656
340,1615852800000,253.49929241289573
341,1615939200000,259.05040404323574
342,1616025600000,270.92343249137247
343,1616112000000,262.65199569448845
344,1616198400000,263.57879484349144
345,1616284800000,265.268468060338
346,1616371200000,265.0540332337827
347,1616457600000,256.94864890376607
348,1616544000000,255.27786787587382
349,1616630400000,248.3507195782589
350,1616716800000,234.2370384788448
351,1616803200000,254.7015843221757
352,1616889600000,269.39591320216624
353,1616976000000,268.6806004111688
354,1617062400000,274.95685604326087
355,1617148800000,309.41128497847706
356,1617235200000,302.74519342468096
357,1617321600000,335.83418525299265
358,1617408000000,336.95153098017545
359,1617494400000,320.53878118767074
360,1617580800000,349.04540444084336
361,1617667200000,367.45802723081573
362,1617753600000,404.4605067817102
363,1617840000000,377.00503501889756
364,1617926400000,418.1377217019414
365,1618012800000,451.21085727443034
366,1618099200000,471.8358234440816
367,1618185600000,522.9036942041708
368,1618272000000,598.5534973410056
369,1618358400000,553.1237144074748
370,1618444800000,541.5605143363395
371,1618531200000,542.999425037437
372,1618617600000,510.8238324398561
373,1618704000000,516.786555529572
374,1618790400000,480.4177527813873
375,1618876800000,503.64777746828946
376,1618963200000,580.458871224804
377,1619049600000,550.8887930884299
378,1619136000000,513.6206365996485
379,1619222400000,527.7805404253345
380,1619308800000,499.32327439489393
381,1619395200000,506.04730740984775
382,1619481600000,533.5835251560673
383,1619568000000,568.9669199054099
384,1619654400000,562.5777797510267
385,1619740800000,599.878911764389
386,1619827200000,624.5765352142118
387,1619913600000,619.030889354574
388,1620000000000,622.5877665982661
389,1620086400000,675.0989738046136
390,1620172800000,608.6328978666735
391,1620259200000,651.8302379358385
392,1620345600000,635.5432986217273
393,1620432000000,625.0943959026756
394,1620518400000,645.0585761750556
395,1620604800000,661.8917093205984
396,1620691200000,634.58945301263
397,1620777600000,672.6378251611095
398,1620864000000,602.4357875472981
399,1620950400000,569.7521822185124
400,1621036800000,602.9050777032468
401,1621123200000,563.5052998307351
402,1621209600000,563.878710635094
403,1621296000000,513.8795215885984
404,1621382400000,510.07736523997494
405,1621468800000,347.44636606255773
406,1621555200000,390.4055489155821
407,1621641600000,322.2867462633131
408,1621728000000,301.2701990051035
409,1621814400000,261.2622534486674
410,1621900800000,343.5153238530259
411,1621987200000,342.96120646828297
412,1622073600000,378.0723879073576
413,1622160000000,367.29228652289953
414,1622246400000,330.473645280297
415,1622332800000,305.84897508449757
416,1622419200000,325.5740271352291
417,1622505600000,353.0811758712889
418,1622592000000,361.66565480634273
419,1622678400000,402.6103887950831
420,1622764800000,428.93001062084943
421,1622851200000,392.28088322664473
422,1622937600000,388.33019075735723
423,1623024000000,392.0265012406166
424,1623110400000,356.26141468125365
425,1623196800000,353.7624004673745
426,1623283200000,376.18736712521803
427,1623369600000,352.39187862755034
428,1623456000000,346.0770263345878
429,1623542400000,345.0457266991574
430,1623628800000,365.2476466395085
431,1623715200000,371.00423762337175
432,1623801600000,369.0197344143191
433,1623888000000,346.43933841857296
434,1623974400000,353.2126444369965
435,1624060800000,337.6347927394546
436,1624147200000,335.07018119431814
437,1624233600000,340.2281584344195
438,1624320000000,274.27055686293926
439,1624406400000,261.43223961520897
440,1624492800000,296.1273022004297
441,1624579200000,308.79361050917015
442,1624665600000,284.0782307500083
443,1624752000000,277.39963231242126
444,1624838400000,289.2248669688827
445,1624924800000,291.0298352850683
446,1625011200000,300.9239255732945
447,1625097600000,303.7424426595392
448,1625184000000,289.1924506931423
449,1625270400000,288.1721729444467
450,1625356800000,298.4150443566236
451,1625443200000,308.2587161797882
452,1625529600000,304.0232646044936
453,1625616000000,320.3670298197941
454,1625702400000,328.28831490686645
455,1625788800000,311.53319583895274
456,1625875200000,318.3107569140051
457,1625961600000,317.67435605424265
458,1626048000000,322.219354764812
459,1626134400000,317.7586462992751
460,1626220800000,308.8603138834186
461,1626307200000,309.4339650052979
462,1626393600000,314.6362318425904
463,1626480000000,302.3938694991528
464,1626566400000,300.92427931101014
465,1626652800000,304.2662316676439
466,1626739200000,282.23704136302297
467,1626825600000,266.3980943719025
468,1626912000000,293.84319116155376
469,1626998400000,293.8016653905489
470,1627084800000,297.6400291647872
471,1627171200000,301.4738994735757
472,1627257600000,305.4674583615863
473,1627344000000,302.9585615137897
474,1627430400000,313.4962897355437
475,1627516800000,313.7134832723744
476,1627603200000,317.11529159036354
477,1627689600000,322.74375771474973
478,1627776000000,334.98502851591746
479,1627862400000,332.3726400184503
480,1627948800000,331.452599995454
481,1628035200000,323.0998008181091
482,1628121600000,334.9795053490896
483,1628208000000,338.2818687741271
484,1628294400000,342.27520930886874
485,1628380800000,356.21901128850396
486,1628467200000,341.45649731912124
487,1628553600000,354.86681082174385
488,1628640000000,372.73212363858596
489,1628726400000,391.9444529953977
490,1628812800000,385.11114348041565
491,1628899200000,410.21123138822196
492,1628985600000,409.3239523090878
493,1629072000000,413.352941129316
494,1629158400000,416.9093485124447
495,1629244800000,401.4108438239085
496,1629331200000,401.11859917961044
497,1629417600000,430.26289463296433
498,1629504000000,453.52976111650503
499,1629590400000,450.152782312137
500,1629676800000,448.5460498577836
501,1629763200000,499.6471922438925
502,1629849600000,472.56789940825763
503,1629936000000,503.0600194308284
504,1630022400000,483.59478097364973
505,1630108800000,494.4910267549098
506,1630195200000,486.1135106261634
507,1630281600000,481.11230727270197
508,1630368000000,461.0741328057276
509,1630454400000,466.3250681926073
510,1630540800000,490.1903097419243
511,1630627200000,484.92303782064835
512,1630713600000,487.5028155359726
513,1630800000000,499.23220832331145
514,1630886400000,502.64789931106213
515,1630972800000,497.3629972066087
516,1631059200000,418.7199041232581
517,1631145600000,414.01508472530526
518,1631232000000,421.90434620430176
519,1631318400000,401.63387407746995
520,1631404800000,404.1454767462771
521,1631491200000,417.78466673455966
522,1631577600000,400.88829550518807
523,1631664000000,414.29388624030463
524,1631750400000,429.92698493835917
525,1631836800000,424.9286346297753
526,1631923200000,405.92466228296115
527,1632009600000,411.49215032485296
528,1632096000000,409.8656741984923
529,1632182400000,363.8928187736703
530,1632268800000,343.8883778193333
531,1632355200000,378.304383892215
532,1632441600000,384.8505093844634
533,1632528000000,355.7512176219757
534,1632614400000,351.3197716355193
535,1632700800000,344.5604683588748
536,1632787200000,335.6370807457751
537,1632873600000,332.2069635513584
538,1632960000000,368.21137136727407
539,1633046400000,387.5183524683549
540,1633132800000,421.4675125853655
541,1633219200000,429.3505314242623
542,1633305600000,431.4490158127125
543,1633392000000,427.5458615165339
544,1633478400000,443.4354477289843
545,1633564800000,435.2620060917299
546,1633651200000,439.9326470373653
547,1633737600000,418.31734306238405
548,1633824000000,422.312499600526
549,1633910400000,404.32984207958265
550,1633996800000,412.9041662172662
551,1634083200000,440.36732782218525
552,1634169600000,469.5721483361627
553,1634256000000,471.83904758364673
554,1634342400000,476.06043685916666
555,1634428800000,467.81392063599463
556,1634515200000,470.6037423333306
557,1634601600000,484.96283076555414
558,1634688000000,488.5758698597108
559,1634774400000,503.12263901994754
560,1634860800000,472.6932063610324
561,1634947200000,481.1525290008791
562,1635033600000,484.83585324776277
563,1635120000000,477.9704015575551
564,1635206400000,487.15211541381655
565,1635292800000,478.44458996042187
566,1635379200000,450.85609413572087
567,1635465600000,491.7140407371403
568,1635552000000,529.2882472230272
569,1635638400000,526.9439227746522
570,1635724800000,524.7049325140741
571,1635811200000,551.2885678600875
572,1635897600000,555.3427586577659
573,1635984000000,569.4164593460114
574,1636070400000,561.0755439359384
575,1636156800000,607.3883112866952
576,1636243200000,636.0540957346044
577,1636329600000,650.4955187419658
578,1636416000000,654.5480093929862
579,1636502400000,636.9276179113473
580,1636588800000,611.442280988011
581,1636675200000,629.7114198219757
582,1636761600000,629.0951051768023
583,1636848000000,652.233781780782
584,1636934400000,654.6251958260524
585,1637020800000,635.7060101886829
586,1637107200000,591.3491128080688
587,1637193600000,580.0133147253715
588,1637280000000,530.9570129634238
589,1637366400000,584.2926021273962
590,1637452800000,605.5286170448769
591,1637539200000,590.2541189074999
592,1637625600000,559.9888491894189
593,1637712000000,593.4866916637089
594,1637798400000,591.4138284048736
595,1637884800000,638.1682733737293
596,1637971200000,585.565593002117
597,1638057600000,598.0658826532297
598,1638144000000,611.4482335847231
599,1638230400000,623.8191584314648
600,1638316800000,624.0478871415212
601,1638403200000,627.5298135272164
602,1638489600000,620.5070871087867
603,1638576000000,596.4043662845299
604,1638662400000,567.2495179476927
605,1638748800000,555.8212703932991
606,1638835200000,588.4348263784073
607,1638921600000,578.5399946338938
608,1639008000000,604.9915670300866
609,1639094400000,574.641806152582
610,1639180800000,553.6133877159856
611,1639267200000,564.2782554939088
612,1639353600000,569.0004263105781
613,1639440000000,522.8376226690576
614,1639526400000,527.2875946201649
615,1639612800000,539.3565808593963
616,1639699200000,526.9418353141148
617,1639785600000,526.4854789150172
618,1639872000000,536.1871682219864
619,1639958400000,530.1187422479649
620,1640044800000,526.5978524574593
621,1640131200000,530.0064075047421
622,1640217600000,534.6981367362372
623,1640304000000,549.8265817194211
624,1640390400000,542.6983592819216
625,1640476800000,548.7449450690223
626,1640563200000,547.4764999433936
627,1640649600000,564.6778030444042
628,1640736000000,536.1753306823955
629,1640822400000,514.1864863211885
630,1640908800000,518.3716411383205
631,1640995200000,511.8047669798138
632,1641081600000,528.8656538402871
633,1641168000000,531.645840127719
634,1641254400000,513.2364309427686
635,1641340800000,508.80180480659266
636,1641427200000,476.57900201689165
637,1641513600000,474.7851450069993
638,1641600000000,448.57883955435494
639,1641686400000,430.92942233592515
640,1641772800000,439.156625815727
641,1641859200000,425.3108797625643
642,1641945600000,463.4275547369332
643,1642032000000,486.90638492744864
644,1642118400000,476.5975674395728
645,1642204800000,490.0587450233676
646,1642291200000,495.22486715749994
647,1642377600000,498.59986069893665
648,1642464000000,476.3945519061945
649,1642550400000,471.75845097802204
650,1642636800000,464.38929629781495
651,1642723200000,441.5417572067395
652,1642809600000,383.86404934716313
653,1642896000000,359.0134419494436
654,1642982400000,383.3773709361465
655,1643068800000,372.5032006223924
656,1643155200000,385.1048428042205
657,1643241600000,376.4547135125805
658,1643328000000,391.3431655632998
659,1643414400000,386.6374670963409
660,1643500800000,390.1593565970201
661,1643587200000,378.3370193560595
662,1643673600000,376.51047776345945
663,1643760000000,386.42137000970774
664,1643846400000,367.78060888976273
665,1643932800000,370.67591619482783
666,1644019200000,400.05369289690856
667,1644105600000,414.64214989920873
668,1644192000000,419.7392671915181
669,1644278400000,433.95641989576353
670,1644364800000,409.4113755057999
671,1644451200000,422.31035806309245
672,1644537600000,415.5170960475197
673,1644624000000,400.9747011099451
674,1644710400000,403.39577764667735
675,1644796800000,399.29362973121937
676,1644883200000,403.57720920349806
677,1644969600000,433.47281446401036
678,1645056000000,428.8180875718536
679,1645142400000,402.6685524727072
680,1645228800000,399.96396483573227
681,1645315200000,400.6940738297616
682,1645401600000,381.5753630415743
683,1645488000000,356.95637673151066
684,1645574400000,374.4295685151946
685,1645660800000,367.5251688253597
686,1645747200000,361.3380734966986
687,1645833600000,375.03608137178696
688,1645920000000,373.7079661445891
689,1646006400000,361.2948659522814
690,1646092800000,395.81210282228517
691,1646179200000,409.35284973272474
692,1646265600000,409.2816691541611
693,1646352000000,402.97758410846944
694,1646438400000,375.0267575042342
695,1646524800000,385.44055544847913
696,1646611200000,375.2821061110737
697,1646697600000,381.519857500964
698,1646784000000,381.74362262533583
699,1646870400000,393.61178701657997
700,1646956800000,371.96825460939016
701,1647043200000,372.36543603264835
702,1647129600000,372.861142791542
703,1647216000000,362.3421368408956
704,1647302400000,372.9835915188982
705,1647388800000,371.5510664751932
706,1647475200000,385.651946371343
707,1647561600000,392.37620805338537
708,1647648000000,397.6323146779455
709,1647734400000,399.60386256909703
710,1647820800000,390.73393615164787
711,1647907200000,396.4847041639013
712,1647993600000,403.974420320891
713,1648080000000,407.7264488090159
714,1648166400000,413.5199383599232
715,1648252800000,410.97060844052277
716,1648339200000,415.64086101303536
717,1648425600000,429.7920415860487
718,1648512000000,429.884089355581
719,1648598400000,434.26913259375914
720,1648684800000,442.79274502324165
721,1648771200000,428.7633719999265
722,1648857600000,446.51720877896327
723,1648944000000,436.6346092948738
724,1649030400000,449.0517773445914
725,1649116800000,447.4021754279126
726,1649203200000,446.6928276583855
727,1649289600000,420.5214175354114
728,1649376000000,437.09242241473214
729,1649462400000,421.46865244846873
730,1649523509000,423.4155573932826
