,Time,Cronos Price
0,1586476800000,0.05317113481753942
1,1586563200000,0.04956265417372977
2,1586649600000,0.05002404068189228
3,1586736000000,0.05006175639524983
4,1586822400000,0.049767158023415005
5,1586908800000,0.05009294961195819
6,1586995200000,0.048173563262266135
7,1587081600000,0.050460466869197786
8,1587168000000,0.050163244864928624
9,1587254400000,0.05175996582276926
10,1587340800000,0.050939145875954495
11,1587427200000,0.048740841161540496
12,1587513600000,0.04796371007622379
13,1587600000000,0.050142894498897556
14,1587686400000,0.05204022138943574
15,1587772800000,0.05297459575142196
16,1587859200000,0.05402196465958208
17,1587945600000,0.055353480387605264
18,1588032000000,0.056015266771988086
19,1588118400000,0.056884199721092016
20,1588204800000,0.062289244601898705
21,1588291200000,0.057923003939368105
22,1588377600000,0.057799421680345645
23,1588464000000,0.060196352900321264
24,1588550400000,0.060144930968704526
25,1588636800000,0.06066346432919898
26,1588723200000,0.06293744902291543
27,1588809600000,0.06430983696018137
28,1588896000000,0.06631161685098994
29,1588982400000,0.0685674792815514
30,1589068800000,0.06364106358114029
31,1589155200000,0.06479536514986872
32,1589241600000,0.06480012093103432
33,1589328000000,0.06586832335332307
34,1589414400000,0.06731778651905562
35,1589500800000,0.06442711409668443
36,1589587200000,0.06359498213479782
37,1589673600000,0.06514653013194188
38,1589760000000,0.06758544608888849
39,1589846400000,0.06905572304234309
40,1589932800000,0.07074304204901528
41,1590019200000,0.07135051878865672
42,1590105600000,0.0688501474084196
43,1590192000000,0.07366765459893211
44,1590278400000,0.07446000635895343
45,1590364800000,0.07313150641113975
46,1590451200000,0.07907564854055768
47,1590537600000,0.07817866067883238
48,1590624000000,0.08032411256783438
49,1590710400000,0.08045593953081284
50,1590796800000,0.0800306901327587
51,1590883200000,0.08485599766292838
52,1590969600000,0.08493433798032092
53,1591056000000,0.09486996953209034
54,1591142400000,0.09015371512016035
55,1591228800000,0.0959761593835541
56,1591315200000,0.09966941675669
57,1591401600000,0.10024613145440138
58,1591488000000,0.10450444456913757
59,1591574400000,0.1079273397585256
60,1591660800000,0.10882377622622935
61,1591747200000,0.11723254745584606
62,1591833600000,0.11505833330078957
63,1591920000000,0.10506128563813895
64,1592006400000,0.10863685155825034
65,1592092800000,0.10901953011500634
66,1592179200000,0.11143773613733284
67,1592265600000,0.11069655377950019
68,1592352000000,0.11388791904158391
69,1592438400000,0.11574809299852024
70,1592524800000,0.11564930183059373
71,1592611200000,0.11671141975518633
72,1592697600000,0.1191156527729631
73,1592784000000,0.11891853668800449
74,1592870400000,0.12477013282685782
75,1592956800000,0.12457337183413986
76,1593043200000,0.11780088612811503
77,1593129600000,0.11628108437544163
78,1593216000000,0.11465900956488913
79,1593302400000,0.11245271321659875
80,1593388800000,0.11905769417299643
81,1593475200000,0.12652076060524012
82,1593561600000,0.12510124981823878
83,1593648000000,0.12606862697920596
84,1593734400000,0.12313556509233602
85,1593820800000,0.12491146010301936
86,1593907200000,0.12834705047442088
87,1593993600000,0.13080078100782921
88,1594080000000,0.13584231530952331
89,1594166400000,0.13834207546147434
90,1594252800000,0.14343003600241513
91,1594339200000,0.14216367355554965
92,1594425600000,0.14326503062617332
93,1594512000000,0.14485820613462846
94,1594598400000,0.14478800890989088
95,1594684800000,0.14237255999982143
96,1594771200000,0.14062006639107993
97,1594857600000,0.142959233651589
98,1594944000000,0.14197362158857146
99,1595030400000,0.1423642798380038
100,1595116800000,0.1450440857373295
101,1595203200000,0.14488179843031995
102,1595289600000,0.14183420617762688
103,1595376000000,0.14392698366328166
104,1595462400000,0.14648444073587355
105,1595548800000,0.14663190497716178
106,1595635200000,0.14680400511590522
107,1595721600000,0.15056252658741812
108,1595808000000,0.1541659756161067
109,1595894400000,0.16500254173238577
110,1595980800000,0.1593478289898977
111,1596067200000,0.1631856763286385
112,1596153600000,0.16210524579167648
113,1596240000000,0.16477121502680037
114,1596326400000,0.17419766517351531
115,1596412800000,0.16362776764181197
116,1596499200000,0.16304646955540358
117,1596585600000,0.15654876222923494
118,1596672000000,0.16317795055422676
119,1596758400000,0.16234250159962
120,1596844800000,0.1613790315219172
121,1596931200000,0.16667980364730944
122,1597017600000,0.1670286914235454
123,1597104000000,0.16911503809555872
124,1597190400000,0.1611441701618014
125,1597276800000,0.16231022189132657
126,1597363200000,0.1628157527527149
127,1597449600000,0.1647866048205305
128,1597536000000,0.16666619503962035
129,1597622400000,0.16865262576760012
130,1597708800000,0.16999253900064468
131,1597795200000,0.16635304808327095
132,1597881600000,0.16344066250923428
133,1597968000000,0.16359014345993927
134,1598054400000,0.16836207151537963
135,1598140800000,0.16781101825227565
136,1598227200000,0.17109104398549033
137,1598313600000,0.17444220015637388
138,1598400000000,0.1687680445187959
139,1598486400000,0.16977335943849464
140,1598572800000,0.1682147297646613
141,1598659200000,0.17287745968442364
142,1598745600000,0.17350864074154138
143,1598832000000,0.17790959928820216
144,1598918400000,0.17838367970515742
145,1599004800000,0.18114643642335462
146,1599091200000,0.17431093012385115
147,1599177600000,0.153706157541111
148,1599264000000,0.15609457597653986
149,1599350400000,0.1506661444223919
150,1599436800000,0.1507839494683039
151,1599523200000,0.14987783501291996
152,1599609600000,0.14866046141817094
153,1599696000000,0.15060341582279002
154,1599782400000,0.15101019585490089
155,1599868800000,0.1599896258790453
156,1599955200000,0.1636193392982743
157,1600041600000,0.16082011627095552
158,1600128000000,0.16862822782340706
159,1600214400000,0.16917418505391396
160,1600300800000,0.1683504625469498
161,1600387200000,0.1659254838372982
162,1600473600000,0.16615789302539677
163,1600560000000,0.16767878433162636
164,1600646400000,0.1597632050740683
165,1600732800000,0.15188631938779507
166,1600819200000,0.15230356295215622
167,1600905600000,0.1475586807729873
168,1600992000000,0.15451579897079407
169,1601078400000,0.15368258956892
170,1601164800000,0.1540355975305697
171,1601251200000,0.1543184235326971
172,1601337600000,0.15269729460360462
173,1601424000000,0.15358669427532187
174,1601510400000,0.15220367505900054
175,1601596800000,0.14956930297893953
176,1601683200000,0.14713836136168015
177,1601769600000,0.14662916059638215
178,1601856000000,0.14855599940415518
179,1601942400000,0.1500188471466266
180,1602028800000,0.1471463243724794
181,1602115200000,0.14757607816889484
182,1602201600000,0.1505568458835904
183,1602288000000,0.1522875386116438
184,1602374400000,0.15410178749102033
185,1602460800000,0.1539458137476526
186,1602547200000,0.15455417172955416
187,1602633600000,0.14730448936602353
188,1602720000000,0.13868898912658578
189,1602806400000,0.1393478993894136
190,1602892800000,0.13627129906403598
191,1602979200000,0.13370581249196886
192,1603065600000,0.12144768554322642
193,1603152000000,0.10976447435072093
194,1603238400000,0.106170824397224
195,1603324800000,0.10115211605323848
196,1603411200000,0.09642680136841328
197,1603497600000,0.10085976820779191
198,1603584000000,0.10197749288736858
199,1603670400000,0.0969032310844715
200,1603756800000,0.09567174535685244
201,1603843200000,0.09865372027384148
202,1603929600000,0.0887365279710823
203,1604016000000,0.09050771825531544
204,1604102400000,0.08418549667722215
205,1604188800000,0.08466293508120883
206,1604275200000,0.08431892539782783
207,1604361600000,0.08004911644562453
208,1604448000000,0.07924382067563984
209,1604534400000,0.07705803778225262
210,1604620800000,0.0793694254715226
211,1604707200000,0.078900365462013
212,1604793600000,0.07307463325616297
213,1604880000000,0.07455770459216089
214,1604966400000,0.06975245269501
215,1605052800000,0.06971737717539511
216,1605139200000,0.07083309055265674
217,1605225600000,0.07166177442522914
218,1605312000000,0.07032687159197076
219,1605398400000,0.06791506000841276
220,1605484800000,0.0643550635980873
221,1605571200000,0.06575360115529431
222,1605657600000,0.06528063916606439
223,1605744000000,0.06577480831011645
224,1605830400000,0.06658797450527311
225,1605916800000,0.07698713884235754
226,1606003200000,0.07277800938826592
227,1606089600000,0.0709577231635771
228,1606176000000,0.07214785649443553
229,1606262400000,0.0811178005093852
230,1606348800000,0.078399927650525
231,1606435200000,0.06369237056329052
232,1606521600000,0.06405376423826649
233,1606608000000,0.06517440556689463
234,1606694400000,0.06601509101604475
235,1606780800000,0.07014501197394679
236,1606867200000,0.06556446710612597
237,1606953600000,0.0666704003257323
238,1607040000000,0.06625313519830249
239,1607126400000,0.06297286419530722
240,1607212800000,0.0640959671194115
241,1607299200000,0.06363303242570215
242,1607385600000,0.0641594741788692
243,1607472000000,0.06038572329981833
244,1607558400000,0.060440426391825945
245,1607644800000,0.05896931792231063
246,1607731200000,0.05860304924711047
247,1607817600000,0.05939787597157727
248,1607904000000,0.06053031143671278
249,1607990400000,0.06069935895069612
250,1608076800000,0.06151925236406715
251,1608163200000,0.06476608797568255
252,1608249600000,0.06632743989592783
253,1608336000000,0.06490515505303275
254,1608422400000,0.0659471076298558
255,1608508800000,0.06633567834155098
256,1608595200000,0.05931142224033177
257,1608681600000,0.06068062786464508
258,1608768000000,0.05554698309978227
259,1608854400000,0.05810507099473991
260,1608940800000,0.05810520397357296
261,1609027200000,0.05921556955846029
262,1609113600000,0.05694476235369594
263,1609200000000,0.05932605913494772
264,1609286400000,0.0582056983217336
265,1609372800000,0.05906015261060879
266,1609459200000,0.058483501976199954
267,1609545600000,0.05958641723927735
268,1609632000000,0.06239233341086977
269,1609718400000,0.05982470125946249
270,1609804800000,0.06457112046042764
271,1609891200000,0.06653532556315547
272,1609977600000,0.07714415017436071
273,1610064000000,0.07817809987166524
274,1610150400000,0.08185080245993935
275,1610236800000,0.08335927322242404
276,1610323200000,0.07805260520580923
277,1610409600000,0.06688289826748911
278,1610496000000,0.06499396531018296
279,1610582400000,0.07121627738783114
280,1610668800000,0.07673411762298943
281,1610755200000,0.07184847637045717
282,1610841600000,0.07671549946094451
283,1610928000000,0.07965860626459545
284,1611014400000,0.0852351595698146
285,1611100800000,0.08710532531662646
286,1611187200000,0.08458142823656735
287,1611273600000,0.07185097361511529
288,1611360000000,0.07393415038983474
289,1611446400000,0.07233061787865568
290,1611532800000,0.07232141031822628
291,1611619200000,0.07080339226643158
292,1611705600000,0.0704382025096339
293,1611792000000,0.06518695705799692
294,1611878400000,0.06984889582746627
295,1611964800000,0.067409030010829
296,1612051200000,0.06513196682348772
297,1612137600000,0.06215200900394597
298,1612224000000,0.0605701101881039
299,1612310400000,0.06234504568768846
300,1612396800000,0.06737273063235795
301,1612483200000,0.06363808011245477
302,1612569600000,0.06799739302298756
303,1612656000000,0.06795450676728121
304,1612742400000,0.06563075086626065
305,1612828800000,0.0703415188517894
306,1612915200000,0.07185080081094065
307,1613001600000,0.07340006914726331
308,1613088000000,0.07971801064735852
309,1613174400000,0.08701639575484565
310,1613260800000,0.0913738544701104
311,1613347200000,0.08909792873654855
312,1613433600000,0.08599149939752772
313,1613520000000,0.0845980885305109
314,1613606400000,0.10139846004184448
315,1613692800000,0.12076284192376333
316,1613779200000,0.13919751276237505
317,1613865600000,0.14044212003977657
318,1613952000000,0.14189710397972946
319,1614038400000,0.22377326379045714
320,1614124800000,0.15876278666123472
321,1614211200000,0.16036214856179123
322,1614297600000,0.15606293880490874
323,1614384000000,0.1549377698355781
324,1614470400000,0.1510811817221277
325,1614556800000,0.1349905283901138
326,1614643200000,0.1507533719296219
327,1614729600000,0.15427930799553072
328,1614816000000,0.15730148361216292
329,1614902400000,0.15072543747210462
330,1614988800000,0.1517801150349455
331,1615075200000,0.15440750497725483
332,1615161600000,0.1599564221096749
333,1615248000000,0.15978613164378178
334,1615334400000,0.17076204361234637
335,1615420800000,0.17257170503901212
336,1615507200000,0.1895488851692698
337,1615593600000,0.19068312663061668
338,1615680000000,0.19857214308517093
339,1615766400000,0.1879994252954023
340,1615852800000,0.17751871025111718
341,1615939200000,0.1954515695868025
342,1616025600000,0.19760710240468374
343,1616112000000,0.22075434821788337
344,1616198400000,0.24312451147657502
345,1616284800000,0.2176595748655892
346,1616371200000,0.22197252876552362
347,1616457600000,0.21600323920020367
348,1616544000000,0.2133374479897104
349,1616630400000,0.2182671570853585
350,1616716800000,0.2054162037351133
351,1616803200000,0.21210632796793902
352,1616889600000,0.20417155790316174
353,1616976000000,0.20304940139002156
354,1617062400000,0.21766685116482473
355,1617148800000,0.22062381445204013
356,1617235200000,0.21533605206588788
357,1617321600000,0.2198846330183766
358,1617408000000,0.22892208101276362
359,1617494400000,0.21492102477711458
360,1617580800000,0.22716155699175827
361,1617667200000,0.24686520627432085
362,1617753600000,0.231351934998506
363,1617840000000,0.20506096465709148
364,1617926400000,0.21715095663977785
365,1618012800000,0.22520894801686098
366,1618099200000,0.23364993564685388
367,1618185600000,0.2305001383492053
368,1618272000000,0.22073827147401853
369,1618358400000,0.23654386420814535
370,1618444800000,0.25809387575735776
371,1618531200000,0.2589908279175004
372,1618617600000,0.2528704897590303
373,1618704000000,0.25349221243460796
374,1618790400000,0.22712401534807788
375,1618876800000,0.20857501839416268
376,1618963200000,0.20605636867507726
377,1619049600000,0.20226855266522192
378,1619136000000,0.17669128122181593
379,1619222400000,0.1757293343043354
380,1619308800000,0.16969836019930812
381,1619395200000,0.1716368101486039
382,1619481600000,0.19023418491006108
383,1619568000000,0.19710068179789084
384,1619654400000,0.19303518216450197
385,1619740800000,0.18795215159430526
386,1619827200000,0.201080321225562
387,1619913600000,0.1965289700114126
388,1620000000000,0.1901074615548483
389,1620086400000,0.19093668097801308
390,1620172800000,0.1696391890175315
391,1620259200000,0.18600368885244556
392,1620345600000,0.19385273714500043
393,1620432000000,0.19265232195559848
394,1620518400000,0.18401106188087304
395,1620604800000,0.1809398906637108
396,1620691200000,0.16002187821589672
397,1620777600000,0.17722919478177285
398,1620864000000,0.15723550853912338
399,1620950400000,0.16501645131964815
400,1621036800000,0.16732587027816653
401,1621123200000,0.15628642013802915
402,1621209600000,0.15676024088151772
403,1621296000000,0.14514024704990516
404,1621382400000,0.14975360797317241
405,1621468800000,0.12470493793255166
406,1621555200000,0.12870857828153592
407,1621641600000,0.12515503098696024
408,1621728000000,0.12114149955631738
409,1621814400000,0.09813656036969674
410,1621900800000,0.12361142971824292
411,1621987200000,0.12507261533905129
412,1622073600000,0.13274401586195203
413,1622160000000,0.13085042678823422
414,1622246400000,0.11472944221155904
415,1622332800000,0.11357411673095788
416,1622419200000,0.11313560847570832
417,1622505600000,0.12648260217308266
418,1622592000000,0.12445560011865488
419,1622678400000,0.1308217990801159
420,1622764800000,0.13335849649947737
421,1622851200000,0.1220348989077759
422,1622937600000,0.11935542859172256
423,1623024000000,0.12428042048557052
424,1623110400000,0.11614462844141381
425,1623196800000,0.1144623431901816
426,1623283200000,0.12369510562699502
427,1623369600000,0.11755811177228864
428,1623456000000,0.1178825371817045
429,1623542400000,0.11290357009884051
430,1623628800000,0.12074048217543108
431,1623715200000,0.11997499523918433
432,1623801600000,0.11831580472396434
433,1623888000000,0.11479434371135021
434,1623974400000,0.11500323159685116
435,1624060800000,0.10624236303525987
436,1624147200000,0.10831780617822509
437,1624233600000,0.10831559989349437
438,1624320000000,0.09194169614266337
439,1624406400000,0.08924399518661127
440,1624492800000,0.09641289102034671
441,1624579200000,0.10127209578067548
442,1624665600000,0.09558525210206772
443,1624752000000,0.09546578157195057
444,1624838400000,0.1057167211226526
445,1624924800000,0.10916081290443701
446,1625011200000,0.1159845657693249
447,1625097600000,0.11547784161468531
448,1625184000000,0.11272200600664004
449,1625270400000,0.11453203043512564
450,1625356800000,0.11866701812629758
451,1625443200000,0.12305162055750704
452,1625529600000,0.11637134848397745
453,1625616000000,0.12211909247298862
454,1625702400000,0.11943012956442957
455,1625788800000,0.11304210070967763
456,1625875200000,0.12049256953063191
457,1625961600000,0.11840398415019276
458,1626048000000,0.1310565720934912
459,1626134400000,0.12456692538349294
460,1626220800000,0.12751714771822803
461,1626307200000,0.12357093654250398
462,1626393600000,0.1141566860047046
463,1626480000000,0.11063542243210454
464,1626566400000,0.11266059950512435
465,1626652800000,0.11286646397028169
466,1626739200000,0.10661736697092011
467,1626825600000,0.10292259126463901
468,1626912000000,0.11039354021859558
469,1626998400000,0.11194260707345549
470,1627084800000,0.11375341703782435
471,1627171200000,0.11485681444942984
472,1627257600000,0.11770372085157889
473,1627344000000,0.11585305433366902
474,1627430400000,0.12115602856185805
475,1627516800000,0.12146459635875992
476,1627603200000,0.12418083404673706
477,1627689600000,0.12775789777706065
478,1627776000000,0.1298811866300174
479,1627862400000,0.12369723202620408
480,1627948800000,0.1249589873466058
481,1628035200000,0.11994548656317476
482,1628121600000,0.1261836410776302
483,1628208000000,0.12978648183342648
484,1628294400000,0.13140884569743005
485,1628380800000,0.14209492827511783
486,1628467200000,0.1366929419563689
487,1628553600000,0.14173671283965805
488,1628640000000,0.14270239133082896
489,1628726400000,0.14649100205333687
490,1628812800000,0.13923163220423568
491,1628899200000,0.15263156633575764
492,1628985600000,0.14988929236924423
493,1629072000000,0.1506395082813472
494,1629158400000,0.14771993416400525
495,1629244800000,0.14082739752186843
496,1629331200000,0.14310270322515112
497,1629417600000,0.1471126414828582
498,1629504000000,0.15383178061916306
499,1629590400000,0.15506882105261602
500,1629676800000,0.15588284870364016
501,1629763200000,0.15893362859908375
502,1629849600000,0.15324595954169054
503,1629936000000,0.1577891444438855
504,1630022400000,0.14947621731651498
505,1630108800000,0.15674454227838427
506,1630195200000,0.15612758041378985
507,1630281600000,0.16030007598780333
508,1630368000000,0.1531459853876024
509,1630454400000,0.1543252403924389
510,1630540800000,0.1610513572305934
511,1630627200000,0.1626088453835568
512,1630713600000,0.16668079964582447
513,1630800000000,0.17111899479228
514,1630886400000,0.18547158959841226
515,1630972800000,0.20423257148445662
516,1631059200000,0.16839288590775722
517,1631145600000,0.17063376339929523
518,1631232000000,0.1817044735372655
519,1631318400000,0.17102595841235033
520,1631404800000,0.17802252412809305
521,1631491200000,0.18304410753947994
522,1631577600000,0.1758155765671725
523,1631664000000,0.18376158054149566
524,1631750400000,0.19018408658441519
525,1631836800000,0.19173993418701227
526,1631923200000,0.18939196043360512
527,1632009600000,0.18917014130318532
528,1632096000000,0.18522041666168518
529,1632182400000,0.16181450845754664
530,1632268800000,0.15078272613124005
531,1632355200000,0.16685967443345093
532,1632441600000,0.17128103084902838
533,1632528000000,0.15955134914935787
534,1632614400000,0.15872617467572983
535,1632700800000,0.1584366439150049
536,1632787200000,0.15490429003377248
537,1632873600000,0.1465761307590315
538,1632960000000,0.15010862291009416
539,1633046400000,0.1591592462118553
540,1633132800000,0.17279737509904802
541,1633219200000,0.17550135740221265
542,1633305600000,0.18228071571684018
543,1633392000000,0.1800539015774425
544,1633478400000,0.18155275604447396
545,1633564800000,0.18780814347271851
546,1633651200000,0.18597453756208995
547,1633737600000,0.19166967348866817
548,1633824000000,0.1939716295122345
549,1633910400000,0.18943727360001725
550,1633996800000,0.1934315798426321
551,1634083200000,0.18632140892010784
552,1634169600000,0.18725029988152392
553,1634256000000,0.18711218771624338
554,1634342400000,0.1900651951062382
555,1634428800000,0.191364096987957
556,1634515200000,0.18873413335259864
557,1634601600000,0.1862154418880051
558,1634688000000,0.18764870564624075
559,1634774400000,0.19119342826548627
560,1634860800000,0.18854556987697538
561,1634947200000,0.1876155495245882
562,1635033600000,0.194163217147256
563,1635120000000,0.19257848208060593
564,1635206400000,0.20106653431779253
565,1635292800000,0.2036976524723914
566,1635379200000,0.18761997199550492
567,1635465600000,0.2021334474174568
568,1635552000000,0.22431912702766277
569,1635638400000,0.21355851493258118
570,1635724800000,0.21146333549592902
571,1635811200000,0.214143643863157
572,1635897600000,0.25388187845206334
573,1635984000000,0.2681484636062454
574,1636070400000,0.28825811685531194
575,1636156800000,0.3806128981452684
576,1636243200000,0.33933158335268626
577,1636329600000,0.3528704102492847
578,1636416000000,0.39494326542482927
579,1636502400000,0.3534716115113572
580,1636588800000,0.33062225414550395
581,1636675200000,0.34808953294261924
582,1636761600000,0.35954691381502885
583,1636848000000,0.39101170159819854
584,1636934400000,0.44010493124481903
585,1637020800000,0.44860341372260654
586,1637107200000,0.41741771359939084
587,1637193600000,0.5279634368095303
588,1637280000000,0.4986298880895793
589,1637366400000,0.5698751726131494
590,1637452800000,0.5817182669843683
591,1637539200000,0.7338568974243626
592,1637625600000,0.7271192922721572
593,1637712000000,0.8915442855135514
594,1637798400000,0.8857174444891305
595,1637884800000,0.8068637688908423
596,1637971200000,0.687563927834102
597,1638057600000,0.7715293949730113
598,1638144000000,0.7508415726864887
599,1638230400000,0.7136107339718283
600,1638316800000,0.6896808412432742
601,1638403200000,0.720451406866872
602,1638489600000,0.6891706900054674
603,1638576000000,0.637729026212316
604,1638662400000,0.6054305863034541
605,1638748800000,0.5630077334739376
606,1638835200000,0.5961581236935201
607,1638921600000,0.6123674377937471
608,1639008000000,0.609171467734753
609,1639094400000,0.5676741944718297
610,1639180800000,0.5484606399515418
611,1639267200000,0.5771493461404271
612,1639353600000,0.601497528382365
613,1639440000000,0.5310826822674102
614,1639526400000,0.5449155567345854
615,1639612800000,0.5576071634976892
616,1639699200000,0.5410795414254239
617,1639785600000,0.5228826268082738
618,1639872000000,0.527666994340942
619,1639958400000,0.5150095661440955
620,1640044800000,0.5015785289120285
621,1640131200000,0.5309833343091583
622,1640217600000,0.5387789970647512
623,1640304000000,0.5958199348281162
624,1640390400000,0.6279284879656764
625,1640476800000,0.6500411972420093
626,1640563200000,0.6267705444289321
627,1640649600000,0.6244717027763494
628,1640736000000,0.5684013055974462
629,1640822400000,0.546926972460771
630,1640908800000,0.5540088725549203
631,1640995200000,0.5584775044688616
632,1641081600000,0.586681278208802
633,1641168000000,0.5887698923836513
634,1641254400000,0.5680433526661363
635,1641340800000,0.5528378909741873
636,1641427200000,0.5056421076863616
637,1641513600000,0.5040786937979456
638,1641600000000,0.46416726904814437
639,1641686400000,0.4544235427506832
640,1641772800000,0.4624787929938191
641,1641859200000,0.44558992374225004
642,1641945600000,0.4595357055358138
643,1642032000000,0.4877510897945107
644,1642118400000,0.45649134098591987
645,1642204800000,0.45679672573294605
646,1642291200000,0.4684102554580018
647,1642377600000,0.46485676378360447
648,1642464000000,0.44563797966134316
649,1642550400000,0.44560361870446935
650,1642636800000,0.4336598231694609
651,1642723200000,0.43730509700965065
652,1642809600000,0.3634449136997107
653,1642896000000,0.33801616423133823
654,1642982400000,0.37742504631215734
655,1643068800000,0.37504676785528995
656,1643155200000,0.3926345044414403
657,1643241600000,0.3995318419240826
658,1643328000000,0.4008885121122008
659,1643414400000,0.4215478400789374
660,1643500800000,0.43313579956183373
661,1643587200000,0.42475041127440244
662,1643673600000,0.42902798900844363
663,1643760000000,0.43761387021911075
664,1643846400000,0.40461159723263695
665,1643932800000,0.402276222305924
666,1644019200000,0.43644577533921963
667,1644105600000,0.45064170783303076
668,1644192000000,0.4629780669888016
669,1644278400000,0.4970504990076108
670,1644364800000,0.4890233125344734
671,1644451200000,0.5158322972744186
672,1644537600000,0.5108350211332112
673,1644624000000,0.48019752546036026
674,1644710400000,0.4871566946507387
675,1644796800000,0.5053945501409377
676,1644883200000,0.4705940267641577
677,1644969600000,0.4958017131684485
678,1645056000000,0.4803184638745425
679,1645142400000,0.4305356603672525
680,1645228800000,0.4364191348528876
681,1645315200000,0.43799507114120373
682,1645401600000,0.4056472056521217
683,1645488000000,0.38653238008493657
684,1645574400000,0.40411124117200026
685,1645660800000,0.40038032867261597
686,1645747200000,0.3943976415509839
687,1645833600000,0.4187293567431471
688,1645920000000,0.4148362920137532
689,1646006400000,0.3956447606502023
690,1646092800000,0.4395226192628001
691,1646179200000,0.4397245668229993
692,1646265600000,0.447137229893792
693,1646352000000,0.43114483705737205
694,1646438400000,0.3968969140953042
695,1646524800000,0.4101262474973728
696,1646611200000,0.3925078581547479
697,1646697600000,0.378598740021925
698,1646784000000,0.3870038904402851
699,1646870400000,0.4088631748246744
700,1646956800000,0.3896912431819525
701,1647043200000,0.38217077447738734
702,1647129600000,0.38917202288193103
703,1647216000000,0.37716921055138225
704,1647302400000,0.3794679454146335
705,1647388800000,0.3848845894358997
706,1647475200000,0.40593947158924554
707,1647561600000,0.4014617109471994
708,1647648000000,0.4062423473151936
709,1647734400000,0.4172693579380641
710,1647820800000,0.405514821758297
711,1647907200000,0.4051123898711879
712,1647993600000,0.4172854266875127
713,1648080000000,0.4338337674973803
714,1648166400000,0.44834041635283184
715,1648252800000,0.45529462797750364
716,1648339200000,0.45756138562729953
717,1648425600000,0.4838569916520193
718,1648512000000,0.4799767974822497
719,1648598400000,0.4806569429771507
720,1648684800000,0.4744144921931313
721,1648771200000,0.4606280548444682
722,1648857600000,0.48042601654422973
723,1648944000000,0.4796846206532066
724,1649030400000,0.4802166882768726
725,1649116800000,0.48449789408645144
726,1649203200000,0.471989101107601
727,1649289600000,0.4406318799320374
728,1649376000000,0.4486534305380838
729,1649462400000,0.4364026998471343
730,1649521006000,0.4375626289790104
