,Time,Fantom Price
0,1586476800000,0.0037932339618162595
1,1586563200000,0.0033066532959550843
2,1586649600000,0.0033093381299831837
3,1586736000000,0.0033737332540595025
4,1586822400000,0.003413790151442278
5,1586908800000,0.0032109462311712346
6,1586995200000,0.002993895625325261
7,1587081600000,0.0031401814056639973
8,1587168000000,0.003156956915857386
9,1587254400000,0.003300473753955267
10,1587340800000,0.0032316585643783666
11,1587427200000,0.0030190032823973283
12,1587513600000,0.0030057772978878614
13,1587600000000,0.00312468882908395
14,1587686400000,0.003150174805965072
15,1587772800000,0.00331847007636283
16,1587859200000,0.0036947047737760598
17,1587945600000,0.004169871623816411
18,1588032000000,0.0044016499129884866
19,1588118400000,0.0044898189133912025
20,1588204800000,0.004827768131111228
21,1588291200000,0.004566671659370406
22,1588377600000,0.004934243183779811
23,1588464000000,0.004950088690702653
24,1588550400000,0.004654596185054622
25,1588636800000,0.004373326892449186
26,1588723200000,0.004406602256984849
27,1588809600000,0.004053154711861961
28,1588896000000,0.004041698684682521
29,1588982400000,0.0042030669331372394
30,1589068800000,0.003668995233792902
31,1589155200000,0.003615035049997731
32,1589241600000,0.003985406617836523
33,1589328000000,0.003945704127750962
34,1589414400000,0.004661954375999533
35,1589500800000,0.0054859660195661014
36,1589587200000,0.005119430311308038
37,1589673600000,0.004931648981537569
38,1589760000000,0.004723714645516287
39,1589846400000,0.004633987648737367
40,1589932800000,0.004939169952740403
41,1590019200000,0.005128121537310545
42,1590105600000,0.004898890239636155
43,1590192000000,0.005283172918823203
44,1590278400000,0.005742595564163085
45,1590364800000,0.00553509673384407
46,1590451200000,0.005719032828714139
47,1590537600000,0.00584310154528109
48,1590624000000,0.005550218323769359
49,1590710400000,0.005697502792506709
50,1590796800000,0.005824229528744453
51,1590883200000,0.0061332902251396045
52,1590969600000,0.0056253742283741606
53,1591056000000,0.0056470184308852365
54,1591142400000,0.0058797214185819895
55,1591228800000,0.006342773845354145
56,1591315200000,0.006676396327086443
57,1591401600000,0.006238891704542535
58,1591488000000,0.006395221994744637
59,1591574400000,0.006268735223975046
60,1591660800000,0.0063591844720649335
61,1591747200000,0.006353263164701688
62,1591833600000,0.0065951875316605435
63,1591920000000,0.006038728144708516
64,1592006400000,0.006118861741252876
65,1592092800000,0.006698468785230515
66,1592179200000,0.0065880531164978235
67,1592265600000,0.006555679032442508
68,1592352000000,0.006833781877800706
69,1592438400000,0.006721445569466581
70,1592524800000,0.007295357138910244
71,1592611200000,0.0074971555815083555
72,1592697600000,0.007505444327816454
73,1592784000000,0.007301785530721615
74,1592870400000,0.00703261023368766
75,1592956800000,0.007032314259255113
76,1593043200000,0.006500537928919085
77,1593129600000,0.006592785620127018
78,1593216000000,0.006364336512300667
79,1593302400000,0.005706070774804888
80,1593388800000,0.006010293690318856
81,1593475200000,0.005952967561247723
82,1593561600000,0.006072006004637328
83,1593648000000,0.005950535391929509
84,1593734400000,0.008824302308446117
85,1593820800000,0.01280554315307906
86,1593907200000,0.01146702381509801
87,1593993600000,0.011105450895778197
88,1594080000000,0.01240965571664427
89,1594166400000,0.01208276264640387
90,1594252800000,0.011433287737361658
91,1594339200000,0.011141790527040164
92,1594425600000,0.010320349739337141
93,1594512000000,0.011390352853818475
94,1594598400000,0.011772890841471638
95,1594684800000,0.010798335533959227
96,1594771200000,0.010814775541575929
97,1594857600000,0.010709355975593322
98,1594944000000,0.010156016149812177
99,1595030400000,0.012346105419923276
100,1595116800000,0.012034606353566893
101,1595203200000,0.012485610938184817
102,1595289600000,0.016438158686940693
103,1595376000000,0.015313490393605488
104,1595462400000,0.015136062133403143
105,1595548800000,0.014558112326652687
106,1595635200000,0.014524138425023462
107,1595721600000,0.013997206951845562
108,1595808000000,0.014607186527098475
109,1595894400000,0.012290151145970011
110,1595980800000,0.0128983746117385
111,1596067200000,0.01265743875894654
112,1596153600000,0.01385311982740126
113,1596240000000,0.013258151842315406
114,1596326400000,0.012895933240830394
115,1596412800000,0.012949196138181514
116,1596499200000,0.013307897793878505
117,1596585600000,0.013794358917759311
118,1596672000000,0.015858782610839266
119,1596758400000,0.016071477671867503
120,1596844800000,0.0165513285774824
121,1596931200000,0.017449429540745545
122,1597017600000,0.018080291256009687
123,1597104000000,0.018341878773454615
124,1597190400000,0.016105219081008683
125,1597276800000,0.018683866195393427
126,1597363200000,0.019088645133036052
127,1597449600000,0.019881204321623176
128,1597536000000,0.02773134150339194
129,1597622400000,0.02617715214577496
130,1597708800000,0.026518466296421565
131,1597795200000,0.029587969402933643
132,1597881600000,0.02965531954565997
133,1597968000000,0.03563625955005458
134,1598054400000,0.028304734963958997
135,1598140800000,0.032053713961337785
136,1598227200000,0.03368091976189839
137,1598313600000,0.03145775585974806
138,1598400000000,0.029519426863350674
139,1598486400000,0.028842715338710585
140,1598572800000,0.026394962967149566
141,1598659200000,0.027704137460278597
142,1598745600000,0.026676167789132704
143,1598832000000,0.03542040649254047
144,1598918400000,0.03951835221804092
145,1599004800000,0.03968760306853038
146,1599091200000,0.055195285012138044
147,1599177600000,0.040502338476717956
148,1599264000000,0.0444091605116334
149,1599350400000,0.030475632798985713
150,1599436800000,0.033870207142293815
151,1599523200000,0.032001739402264896
152,1599609600000,0.02970741000574054
153,1599696000000,0.030740111737702316
154,1599782400000,0.03244503368832479
155,1599868800000,0.030776265905621956
156,1599955200000,0.030208268789350082
157,1600041600000,0.026857023746654912
158,1600128000000,0.029337719595973626
159,1600214400000,0.02671327994653229
160,1600300800000,0.026811410799423972
161,1600387200000,0.026995802150588437
162,1600473600000,0.037257037444173996
163,1600560000000,0.040071930527623395
164,1600646400000,0.034462378611867114
165,1600732800000,0.03712575148718804
166,1600819200000,0.04471739573081815
167,1600905600000,0.0354150681318246
168,1600992000000,0.039448922893837314
169,1601078400000,0.04183198718187209
170,1601164800000,0.0401960350730498
171,1601251200000,0.03961758366769439
172,1601337600000,0.03893068712183798
173,1601424000000,0.038929773576933814
174,1601510400000,0.038873891345018334
175,1601596800000,0.03681809874805637
176,1601683200000,0.033559083082304916
177,1601769600000,0.03110244817365592
178,1601856000000,0.03190149991050651
179,1601942400000,0.030157037101675454
180,1602028800000,0.025897802963070933
181,1602115200000,0.02685704947768973
182,1602201600000,0.028983422073878558
183,1602288000000,0.03161854502588751
184,1602374400000,0.031193433620757282
185,1602460800000,0.032638459533484765
186,1602547200000,0.031864755553057726
187,1602633600000,0.031098314400657395
188,1602720000000,0.028883473248433402
189,1602806400000,0.029939528490249983
190,1602892800000,0.025232986231097997
191,1602979200000,0.025968683921441395
192,1603065600000,0.02618779402149487
193,1603152000000,0.025119562089169784
194,1603238400000,0.022720203332985425
195,1603324800000,0.023508360441842194
196,1603411200000,0.0249773925989343
197,1603497600000,0.0243058352257593
198,1603584000000,0.02566220419141783
199,1603670400000,0.02403938603291532
200,1603756800000,0.021902376488298212
201,1603843200000,0.021610433357688898
202,1603929600000,0.01891227603374008
203,1604016000000,0.016770174728114085
204,1604102400000,0.017184116694042774
205,1604188800000,0.016697453234676904
206,1604275200000,0.016123952517996098
207,1604361600000,0.015952903478799504
208,1604448000000,0.015189838549854994
209,1604534400000,0.013851712819785303
210,1604620800000,0.014418343327671779
211,1604707200000,0.017971574879573186
212,1604793600000,0.01801092533156177
213,1604880000000,0.01929002236814824
214,1604966400000,0.018056066643251514
215,1605052800000,0.02079322933822064
216,1605139200000,0.01975098267412073
217,1605225600000,0.017522790617352686
218,1605312000000,0.018611736929089184
219,1605398400000,0.01798529477457228
220,1605484800000,0.0176094693812328
221,1605571200000,0.0192678463090151
222,1605657600000,0.01949970406539719
223,1605744000000,0.017392120198183435
224,1605830400000,0.01803946480610732
225,1605916800000,0.01847049894862618
226,1606003200000,0.019945333433009933
227,1606089600000,0.018828166229524965
228,1606176000000,0.022087278480070784
229,1606262400000,0.023409106454088408
230,1606348800000,0.022561431183789494
231,1606435200000,0.018242953642186418
232,1606521600000,0.017975288354560658
233,1606608000000,0.019360707478662666
234,1606694400000,0.01925454780630596
235,1606780800000,0.020838416022175985
236,1606867200000,0.020515124761220072
237,1606953600000,0.02259502654001523
238,1607040000000,0.022880293068876584
239,1607126400000,0.02101498871237736
240,1607212800000,0.02242511130815505
241,1607299200000,0.02191640276443332
242,1607385600000,0.02172658832384244
243,1607472000000,0.01908614103841016
244,1607558400000,0.01967600108545431
245,1607644800000,0.020014372816387453
246,1607731200000,0.018461698126966786
247,1607817600000,0.019102322979977715
248,1607904000000,0.019828936693866053
249,1607990400000,0.020971569925760467
250,1608076800000,0.020973514879084658
251,1608163200000,0.020860470204327745
252,1608249600000,0.019600336030900924
253,1608336000000,0.020158513040900727
254,1608422400000,0.020770780570667068
255,1608508800000,0.02088107037171071
256,1608595200000,0.019091679249981296
257,1608681600000,0.018900858255243822
258,1608768000000,0.016413140775022
259,1608854400000,0.017605594702905417
260,1608940800000,0.01725834617387415
261,1609027200000,0.016710445365377427
262,1609113600000,0.016792531426164617
263,1609200000000,0.01753153354997332
264,1609286400000,0.016397269836606148
265,1609372800000,0.016609524822345154
266,1609459200000,0.01688060836792398
267,1609545600000,0.017148204021955583
268,1609632000000,0.016472037837223185
269,1609718400000,0.018641267585541108
270,1609804800000,0.020048103986791865
271,1609891200000,0.02057333151267399
272,1609977600000,0.024287429551838085
273,1610064000000,0.02400936920662255
274,1610150400000,0.026464049338536594
275,1610236800000,0.027527623380708084
276,1610323200000,0.025397853940626533
277,1610409600000,0.022150291678375435
278,1610496000000,0.021919024319546145
279,1610582400000,0.023937401580685816
280,1610668800000,0.024517713773761468
281,1610755200000,0.026373868378692114
282,1610841600000,0.028637871441993538
283,1610928000000,0.02986694652861932
284,1611014400000,0.029614127415038202
285,1611100800000,0.028392773316934072
286,1611187200000,0.02865878045776695
287,1611273600000,0.026660644435576582
288,1611360000000,0.027063831403114382
289,1611446400000,0.040762208738444265
290,1611532800000,0.0559616318267462
291,1611619200000,0.05243325880147882
292,1611705600000,0.07307824070078563
293,1611792000000,0.08371187813095986
294,1611878400000,0.11910178775247508
295,1611964800000,0.12856819228990313
296,1612051200000,0.13160695536212877
297,1612137600000,0.1209749862263561
298,1612224000000,0.10727578055951231
299,1612310400000,0.1255841806410935
300,1612396800000,0.13113464291791885
301,1612483200000,0.13497090312707807
302,1612569600000,0.16009763714503816
303,1612656000000,0.14091446760557783
304,1612742400000,0.13172283186425862
305,1612828800000,0.1471318349478332
306,1612915200000,0.14836063432370197
307,1613001600000,0.1376691218921009
308,1613088000000,0.17899729973570996
309,1613174400000,0.18481707777422618
310,1613260800000,0.17984694973700466
311,1613347200000,0.17002764285728092
312,1613433600000,0.17396377153261278
313,1613520000000,0.17203552133886396
314,1613606400000,0.165443987951774
315,1613692800000,0.2104714841372408
316,1613779200000,0.24893838711424443
317,1613865600000,0.23324054357742235
318,1613952000000,0.3453143653068023
319,1614038400000,0.45354878831682416
320,1614124800000,0.43995007588344975
321,1614211200000,0.6572506223531245
322,1614297600000,0.6015269331740768
323,1614384000000,0.5179764053919225
324,1614470400000,0.47004122530320475
325,1614556800000,0.41873035565073896
326,1614643200000,0.591112964272604
327,1614729600000,0.5202346201855074
328,1614816000000,0.524067098119034
329,1614902400000,0.4612346278055687
330,1614988800000,0.46158770100084967
331,1615075200000,0.4422672267987732
332,1615161600000,0.4481394937533363
333,1615248000000,0.45379754496111946
334,1615334400000,0.529407772224685
335,1615420800000,0.45914890648913775
336,1615507200000,0.4430712469823932
337,1615593600000,0.38974053543534826
338,1615680000000,0.4073190970513011
339,1615766400000,0.394227265243441
340,1615852800000,0.36912380509789416
341,1615939200000,0.3829006408251565
342,1616025600000,0.4332576107173771
343,1616112000000,0.4003866578602743
344,1616198400000,0.4140009459359093
345,1616284800000,0.4320236143171856
346,1616371200000,0.4203884980166885
347,1616457600000,0.39653547907485537
348,1616544000000,0.3812099871058137
349,1616630400000,0.33944096392519224
350,1616716800000,0.32364785150883024
351,1616803200000,0.36949333443391313
352,1616889600000,0.36003255955275
353,1616976000000,0.39712234173642497
354,1617062400000,0.4346182812363168
355,1617148800000,0.4284622558164011
356,1617235200000,0.42247841537801556
357,1617321600000,0.44388495949423334
358,1617408000000,0.42375998539221604
359,1617494400000,0.39110115054919503
360,1617580800000,0.4086234635930849
361,1617667200000,0.4698545785491729
362,1617753600000,0.46082783672713656
363,1617840000000,0.4155486219727381
364,1617926400000,0.43568061266260205
365,1618012800000,0.45107846160389714
366,1618099200000,0.44057805036145054
367,1618185600000,0.4570588734937083
368,1618272000000,0.4274450141600423
369,1618358400000,0.41953465024637515
370,1618444800000,0.4172541552713543
371,1618531200000,0.4451156421357947
372,1618617600000,0.4465469448557092
373,1618704000000,0.4956779971172057
374,1618790400000,0.4186017405273962
375,1618876800000,0.40120906487262775
376,1618963200000,0.39916809283264426
377,1619049600000,0.3732572147723646
378,1619136000000,0.33514358147124995
379,1619222400000,0.3141028550591453
380,1619308800000,0.2807779378519449
381,1619395200000,0.30387922855766125
382,1619481600000,0.3850365553965067
383,1619568000000,0.5181601289711866
384,1619654400000,0.5902064277289785
385,1619740800000,0.5857020194416215
386,1619827200000,0.7441288577058928
387,1619913600000,0.80513773108951
388,1620000000000,0.7552298163923257
389,1620086400000,0.7107742409324426
390,1620172800000,0.65255915542229
391,1620259200000,0.7816404750884984
392,1620345600000,0.7310359721285988
393,1620432000000,0.7794288281972774
394,1620518400000,0.8199738193027185
395,1620604800000,0.917179588611433
396,1620691200000,0.7681487069756457
397,1620777600000,0.785007278122325
398,1620864000000,0.6244420011863075
399,1620950400000,0.6186214068038096
400,1621036800000,0.6891879070760661
401,1621123200000,0.6186432512467868
402,1621209600000,0.6316636151171616
403,1621296000000,0.5827530386453994
404,1621382400000,0.6709444401037382
405,1621468800000,0.4140203443543346
406,1621555200000,0.44715772262825965
407,1621641600000,0.34849485615199316
408,1621728000000,0.2935826503567624
409,1621814400000,0.2550010460308608
410,1621900800000,0.3387802725196562
411,1621987200000,0.3285477990587872
412,1622073600000,0.38085299398981187
413,1622160000000,0.3468438415000941
414,1622246400000,0.3036942204671464
415,1622332800000,0.2777748950658806
416,1622419200000,0.2946421550020769
417,1622505600000,0.32176656781042046
418,1622592000000,0.3103527563806598
419,1622678400000,0.3519821531272984
420,1622764800000,0.3821611267085606
421,1622851200000,0.33661818278113426
422,1622937600000,0.31174923551605216
423,1623024000000,0.34054705318161776
424,1623110400000,0.298133072315355
425,1623196800000,0.2942083441672516
426,1623283200000,0.30673407951829057
427,1623369600000,0.28077934405088756
428,1623456000000,0.252748321412342
429,1623542400000,0.2406279613758622
430,1623628800000,0.2806694180813845
431,1623715200000,0.3002381505567905
432,1623801600000,0.2909896049250216
433,1623888000000,0.27949905409824166
434,1623974400000,0.31915836531561237
435,1624060800000,0.2953598846685493
436,1624147200000,0.30962934878333526
437,1624233600000,0.3101340804780384
438,1624320000000,0.23515752454091524
439,1624406400000,0.21561840662279438
440,1624492800000,0.24655032088246284
441,1624579200000,0.24106933532682423
442,1624665600000,0.21026594502448814
443,1624752000000,0.210732584418052
444,1624838400000,0.2161742970674187
445,1624924800000,0.2263682506873774
446,1625011200000,0.23626472629206813
447,1625097600000,0.2395364940985528
448,1625184000000,0.22257869718826473
449,1625270400000,0.22759442160967408
450,1625356800000,0.2345297522704608
451,1625443200000,0.24319057569458757
452,1625529600000,0.23250763631376128
453,1625616000000,0.2488233180192992
454,1625702400000,0.25786332735873474
455,1625788800000,0.2377625582798257
456,1625875200000,0.23653007191702954
457,1625961600000,0.22719012775489364
458,1626048000000,0.23156289683815987
459,1626134400000,0.2254474209027856
460,1626220800000,0.22208277331163997
461,1626307200000,0.2194357494200701
462,1626393600000,0.21104181259431395
463,1626480000000,0.19405244489004142
464,1626566400000,0.1962901134259361
465,1626652800000,0.19181518194190825
466,1626739200000,0.17301192012742825
467,1626825600000,0.16162073449323114
468,1626912000000,0.1777789517599664
469,1626998400000,0.18442873019451272
470,1627084800000,0.1905572920897396
471,1627171200000,0.1948167599808485
472,1627257600000,0.1989765063401473
473,1627344000000,0.20955542949381042
474,1627430400000,0.22404668740005407
475,1627516800000,0.226883033867686
476,1627603200000,0.2489811588745892
477,1627689600000,0.2522781827771249
478,1627776000000,0.2582374871391606
479,1627862400000,0.24617632285091992
480,1627948800000,0.25141197678954746
481,1628035200000,0.23820495819197476
482,1628121600000,0.24521948799159282
483,1628208000000,0.2592369526305804
484,1628294400000,0.2802170482885007
485,1628380800000,0.28592727974764187
486,1628467200000,0.26685874757027034
487,1628553600000,0.27909321294322276
488,1628640000000,0.2950736951009826
489,1628726400000,0.3196279479449479
490,1628812800000,0.30774691790063297
491,1628899200000,0.34674693420599784
492,1628985600000,0.3380711900873288
493,1629072000000,0.3474504372120001
494,1629158400000,0.4003986473110006
495,1629244800000,0.39249014207706906
496,1629331200000,0.4228927303916651
497,1629417600000,0.48388982571675193
498,1629504000000,0.49192388998089615
499,1629590400000,0.5693050005775999
500,1629676800000,0.5574901425588495
501,1629763200000,0.5512810695474869
502,1629849600000,0.48516272307005054
503,1629936000000,0.49820102106855774
504,1630022400000,0.4443666999946667
505,1630108800000,0.48761559923098635
506,1630195200000,0.5210077104275377
507,1630281600000,0.5807698173264411
508,1630368000000,0.7875596386041528
509,1630454400000,0.721965033481133
510,1630540800000,0.8763331149492368
511,1630627200000,0.8508856371149722
512,1630713600000,0.9643578604082353
513,1630800000000,1.0660026182446989
514,1630886400000,1.20292509355738
515,1630972800000,1.4000919425286
516,1631059200000,1.4104242456317622
517,1631145600000,1.5609252382417589
518,1631232000000,1.6573944645306533
519,1631318400000,1.4969245228644774
520,1631404800000,1.5413949253286499
521,1631491200000,1.4539567066025567
522,1631577600000,1.3131094266164114
523,1631664000000,1.200361376342386
524,1631750400000,1.4384639216769362
525,1631836800000,1.3173575672938855
526,1631923200000,1.252301225357591
527,1632009600000,1.336612707784599
528,1632096000000,1.4543960671805225
529,1632182400000,1.1387686370308252
530,1632268800000,0.9751832317334912
531,1632355200000,1.2399247687623343
532,1632441600000,1.2569152625561397
533,1632528000000,1.191779395897353
534,1632614400000,1.2458882815741095
535,1632700800000,1.1824157418917278
536,1632787200000,1.2774786434836398
537,1632873600000,1.1863214305516876
538,1632960000000,1.1930076939982888
539,1633046400000,1.2073374721967336
540,1633132800000,1.4187690853927364
541,1633219200000,1.4669353669508256
542,1633305600000,1.4712805190132634
543,1633392000000,1.395332794850508
544,1633478400000,1.4107616516225447
545,1633564800000,1.5970864602811325
546,1633651200000,2.0441561000857162
547,1633737600000,2.2919907759151323
548,1633824000000,2.173671776896078
549,1633910400000,2.0445764126024835
550,1633996800000,2.3344420477932437
551,1634083200000,2.0975136335249287
552,1634169600000,2.012056849458509
553,1634256000000,2.031591531092735
554,1634342400000,1.9372409886006348
555,1634428800000,2.1537199883409355
556,1634515200000,2.2923292564682396
557,1634601600000,2.219620262370602
558,1634688000000,2.379410094506746
559,1634774400000,2.437200441177751
560,1634860800000,2.228235180778886
561,1634947200000,2.6162910639162975
562,1635033600000,2.5597050346112544
563,1635120000000,2.7061116959156313
564,1635206400000,3.0302991549657516
565,1635292800000,3.14246030431195
566,1635379200000,3.1614956320928376
567,1635465600000,2.9438596179182954
568,1635552000000,2.8668264883354206
569,1635638400000,2.6438111630302723
570,1635724800000,2.8738188951580823
571,1635811200000,2.7088860258778946
572,1635897600000,2.719025532029952
573,1635984000000,2.659478129093818
574,1636070400000,2.7463327957568517
575,1636156800000,2.672698203046418
576,1636243200000,2.781904629989829
577,1636329600000,2.8343081978621534
578,1636416000000,3.1373185975890516
579,1636502400000,2.870713613099832
580,1636588800000,2.621066743954855
581,1636675200000,2.6118455557248774
582,1636761600000,2.6458945263881013
583,1636848000000,2.626009994650324
584,1636934400000,2.6028818361890704
585,1637020800000,2.48190364483711
586,1637107200000,2.223141806574775
587,1637193600000,2.1547087509088114
588,1637280000000,1.8378540520268576
589,1637366400000,2.2666681276310645
590,1637452800000,2.189146463571432
591,1637539200000,2.102070396342232
592,1637625600000,1.9540815622022665
593,1637712000000,2.3101108014436607
594,1637798400000,2.5883579967403834
595,1637884800000,2.4690405013015613
596,1637971200000,2.1114762694183495
597,1638057600000,2.0670454780181173
598,1638144000000,2.1088509283472385
599,1638230400000,2.156257787122862
600,1638316800000,2.1447087410980905
601,1638403200000,2.141166128661428
602,1638489600000,2.058521256061367
603,1638576000000,1.9873858626884329
604,1638662400000,1.7235051542979125
605,1638748800000,1.5336823674985378
606,1638835200000,1.6019102969299137
607,1638921600000,1.5954372907784686
608,1639008000000,1.619026344661441
609,1639094400000,1.4277498022187065
610,1639180800000,1.4213705382280797
611,1639267200000,1.4838986213874958
612,1639353600000,1.4893949058908502
613,1639440000000,1.2817022548712822
614,1639526400000,1.3131191302877616
615,1639612800000,1.48526942052287
616,1639699200000,1.431515666755537
617,1639785600000,1.4071093679579714
618,1639872000000,1.422670967758666
619,1639958400000,1.4369848500938558
620,1640044800000,1.3743372397783118
621,1640131200000,1.4826385883017206
622,1640217600000,1.5992222701373997
623,1640304000000,1.8635960808583303
624,1640390400000,2.0877969591085814
625,1640476800000,2.109735250582015
626,1640563200000,2.349007984691804
627,1640649600000,2.198770471727375
628,1640736000000,2.238797404287385
629,1640822400000,2.1283968875320127
630,1640908800000,2.107973693843005
631,1640995200000,2.254370222002197
632,1641081600000,2.5863081183310466
633,1641168000000,2.4875080933971536
634,1641254400000,2.851745228595661
635,1641340800000,2.890180556461285
636,1641427200000,2.928535959803337
637,1641513600000,2.9199044848139426
638,1641600000000,2.6165041631504637
639,1641686400000,2.290043753410029
640,1641772800000,2.3903608666425544
641,1641859200000,2.227459492171565
642,1641945600000,2.5794160974776124
643,1642032000000,2.919412116131157
644,1642118400000,3.0221764192744653
645,1642204800000,2.9525997035754727
646,1642291200000,3.0108683909660585
647,1642377600000,3.288402756139046
648,1642464000000,2.9349767601065615
649,1642550400000,2.9708443760040977
650,1642636800000,2.773158041774094
651,1642723200000,2.7054116918398057
652,1642809600000,2.278786362033058
653,1642896000000,1.9678161439305353
654,1642982400000,2.2576393354429958
655,1643068800000,2.2555498368067686
656,1643155200000,2.3869429334235415
657,1643241600000,2.249701865219293
658,1643328000000,2.087093945281821
659,1643414400000,2.132712444071524
660,1643500800000,2.09789408010186
661,1643587200000,2.0323693410081543
662,1643673600000,2.0494629378713562
663,1643760000000,2.0729741052002937
664,1643846400000,1.9184312700553254
665,1643932800000,1.9517105070029652
666,1644019200000,2.125254701708003
667,1644105600000,2.0976525444918077
668,1644192000000,2.15951506188796
669,1644278400000,2.3225317724249326
670,1644364800000,2.2124417267786702
671,1644451200000,2.2541353527736487
672,1644537600000,2.110499570176168
673,1644624000000,1.9399997018175636
674,1644710400000,1.9504750183196724
675,1644796800000,1.9015157187380527
676,1644883200000,1.9278922674354526
677,1644969600000,2.0884314328383486
678,1645056000000,2.074936609223954
679,1645142400000,1.89305812212102
680,1645228800000,1.8714831813658794
681,1645315200000,1.8810314355775275
682,1645401600000,1.7301560925605886
683,1645488000000,1.5419721138674638
684,1645574400000,1.6002747985554713
685,1645660800000,1.5828543294004724
686,1645747200000,1.4907520066640367
687,1645833600000,1.7198232160925724
688,1645920000000,1.767449400498775
689,1646006400000,1.5889262693673147
690,1646092800000,1.7818919636792838
691,1646179200000,1.8334145827462554
692,1646265600000,2.008585437685405
693,1646352000000,1.8713462444140423
694,1646438400000,1.6660880395634343
695,1646524800000,1.6962236304945837
696,1646611200000,1.4118710287415612
697,1646697600000,1.319870012894989
698,1646784000000,1.3237785509786562
699,1646870400000,1.3688652955977711
700,1646956800000,1.2383364737305502
701,1647043200000,1.2071714322660843
702,1647129600000,1.1940523196820132
703,1647216000000,1.1218939807076924
704,1647302400000,1.0835092087500977
705,1647388800000,1.2026421232994942
706,1647475200000,1.2756400101842873
707,1647561600000,1.2052423590257213
708,1647648000000,1.247032809888031
709,1647734400000,1.3144766698484374
710,1647820800000,1.2520773593293468
711,1647907200000,1.259546851554814
712,1647993600000,1.2720772331127692
713,1648080000000,1.306335739350379
714,1648166400000,1.314921777428305
715,1648252800000,1.3486609910027645
716,1648339200000,1.3990680393671464
717,1648425600000,1.4278740647770625
718,1648512000000,1.3981066184611428
719,1648598400000,1.4171167768442157
720,1648684800000,1.4094651009221348
721,1648771200000,1.4221721929384143
722,1648857600000,1.5833339344685926
723,1648944000000,1.533797133390486
724,1649030400000,1.618700661856956
725,1649116800000,1.5538580098308286
726,1649203200000,1.4546513776503298
727,1649289600000,1.3039423237204302
728,1649376000000,1.3507589359320245
729,1649462400000,1.245744923443967
730,1649522422000,1.2631651737955787
