,Time,PolyMath Price
0,1586476800000,0.020418824825723957
1,1586563200000,0.018714615204245208
2,1586649600000,0.01846605631373244
3,1586736000000,0.018751002125044013
4,1586822400000,0.018010192642431273
5,1586908800000,0.01890153902082275
6,1586995200000,0.018189491088838758
7,1587081600000,0.0193002676533062
8,1587168000000,0.019345865231487177
9,1587254400000,0.020028271475803185
10,1587340800000,0.019397064678828423
11,1587427200000,0.017978445072505664
12,1587513600000,0.018136843479738526
13,1587600000000,0.01923882323667946
14,1587686400000,0.01932101857664069
15,1587772800000,0.019629440269483812
16,1587859200000,0.020097556641865872
17,1587945600000,0.020465980994960345
18,1588032000000,0.020084792268926482
19,1588118400000,0.020234226185693788
20,1588204800000,0.021806104451428002
21,1588291200000,0.020793242554368378
22,1588377600000,0.022255019026451883
23,1588464000000,0.022923031662132796
24,1588550400000,0.021601227169243536
25,1588636800000,0.021802562715900527
26,1588723200000,0.021826904724501897
27,1588809600000,0.021449892657442217
28,1588896000000,0.024659042821677732
29,1588982400000,0.024424102623933575
30,1589068800000,0.02330864271629377
31,1589155200000,0.02221906189912229
32,1589241600000,0.021283430809328
33,1589328000000,0.023254286777366864
34,1589414400000,0.024373449782638817
35,1589500800000,0.02489594504255811
36,1589587200000,0.02410844332115458
37,1589673600000,0.02511235257286302
38,1589760000000,0.026039270665833357
39,1589846400000,0.02680114569075069
40,1589932800000,0.0294619596084664
41,1590019200000,0.03135516721715605
42,1590105600000,0.028898409106154547
43,1590192000000,0.029436376338189272
44,1590278400000,0.03026382624356657
45,1590364800000,0.0337274881391528
46,1590451200000,0.03472661917695934
47,1590537600000,0.03381842200599829
48,1590624000000,0.03308391330340015
49,1590710400000,0.035785485220025885
50,1590796800000,0.035779932551322176
51,1590883200000,0.03803328677677369
52,1590969600000,0.04188718276110297
53,1591056000000,0.045870670939480024
54,1591142400000,0.04467330325197694
55,1591228800000,0.04542284844373996
56,1591315200000,0.04545711430099255
57,1591401600000,0.04526335174714735
58,1591488000000,0.04660993963396116
59,1591574400000,0.049672608764943976
60,1591660800000,0.05071014909143016
61,1591747200000,0.05040536826924313
62,1591833600000,0.04789174745655963
63,1591920000000,0.039144498532972416
64,1592006400000,0.0480583979630769
65,1592092800000,0.05192392690415256
66,1592179200000,0.0474914662050727
67,1592265600000,0.049513434431572294
68,1592352000000,0.05108565820399567
69,1592438400000,0.05098352329889539
70,1592524800000,0.053603618985682326
71,1592611200000,0.0513796332198204
72,1592697600000,0.05372027328338666
73,1592784000000,0.05533943381220136
74,1592870400000,0.0517752645354149
75,1592956800000,0.04919919625397958
76,1593043200000,0.04672127712600846
77,1593129600000,0.04590194640940895
78,1593216000000,0.042275639618493725
79,1593302400000,0.03864507552140812
80,1593388800000,0.0406332924431335
81,1593475200000,0.040694333482601874
82,1593561600000,0.03926063554501794
83,1593648000000,0.03869035908861524
84,1593734400000,0.03775751564754971
85,1593820800000,0.03892205273372613
86,1593907200000,0.03971200418073345
87,1593993600000,0.0417682253877927
88,1594080000000,0.04126040913658341
89,1594166400000,0.04088121399084706
90,1594252800000,0.04190124291360325
91,1594339200000,0.041681361214482765
92,1594425600000,0.0439811413075549
93,1594512000000,0.04543829846531881
94,1594598400000,0.04408456083195338
95,1594684800000,0.044122852114059
96,1594771200000,0.043165537314194806
97,1594857600000,0.04206640963596774
98,1594944000000,0.04022279503400362
99,1595030400000,0.04073324214147699
100,1595116800000,0.04056844385815819
101,1595203200000,0.040927851561574406
102,1595289600000,0.04168004480019278
103,1595376000000,0.04180444819633391
104,1595462400000,0.0423981881659218
105,1595548800000,0.041768218194268236
106,1595635200000,0.041024215424608046
107,1595721600000,0.041610886276231294
108,1595808000000,0.03945042489792094
109,1595894400000,0.03669615596772485
110,1595980800000,0.03736643995657813
111,1596067200000,0.0401883335416581
112,1596153600000,0.03951616231944128
113,1596240000000,0.03915002909825995
114,1596326400000,0.0398976631191485
115,1596412800000,0.03756651424127386
116,1596499200000,0.0387554090860282
117,1596585600000,0.04005513950146792
118,1596672000000,0.03998761667352388
119,1596758400000,0.041227965236484324
120,1596844800000,0.040742712133370676
121,1596931200000,0.04308680968655071
122,1597017600000,0.04659071284777444
123,1597104000000,0.04689638703499177
124,1597190400000,0.04438535967595173
125,1597276800000,0.0489632235923977
126,1597363200000,0.04740802866559655
127,1597449600000,0.0487463700942162
128,1597536000000,0.04806059256117244
129,1597622400000,0.05341541907747887
130,1597708800000,0.05560309167251359
131,1597795200000,0.060673406744591214
132,1597881600000,0.05607226156033767
133,1597968000000,0.05729744350655378
134,1598054400000,0.05258735572379379
135,1598140800000,0.05564263100466162
136,1598227200000,0.058999987112573656
137,1598313600000,0.0618381018010994
138,1598400000000,0.05526070802897136
139,1598486400000,0.05854965328334682
140,1598572800000,0.05477013408569416
141,1598659200000,0.05806777921732735
142,1598745600000,0.0626819328289041
143,1598832000000,0.062338688169710804
144,1598918400000,0.059143922517286965
145,1599004800000,0.05719281591126951
146,1599091200000,0.05543087105867457
147,1599177600000,0.04327129018286328
148,1599264000000,0.04770652527087581
149,1599350400000,0.042243428250829974
150,1599436800000,0.04523363426998666
151,1599523200000,0.0421868547344007
152,1599609600000,0.040923036594922475
153,1599696000000,0.04371241903712271
154,1599782400000,0.04655734803840342
155,1599868800000,0.048367333775263484
156,1599955200000,0.050065566686995126
157,1600041600000,0.04641301633271662
158,1600128000000,0.04649490259142841
159,1600214400000,0.04435436960676094
160,1600300800000,0.04160277403325775
161,1600387200000,0.042743620367760145
162,1600473600000,0.04328579301983296
163,1600560000000,0.0442269375914294
164,1600646400000,0.04164292339280135
165,1600732800000,0.03763307689384324
166,1600819200000,0.036643672289053214
167,1600905600000,0.03263192176555825
168,1600992000000,0.035898499594815364
169,1601078400000,0.03783767610725065
170,1601164800000,0.037585935041679
171,1601251200000,0.04066443486492208
172,1601337600000,0.041975116398051814
173,1601424000000,0.04181380193189993
174,1601510400000,0.04551903862678814
175,1601596800000,0.042694113986809064
176,1601683200000,0.03956675229441166
177,1601769600000,0.039113914306573086
178,1601856000000,0.04131174077998294
179,1601942400000,0.04294982644501357
180,1602028800000,0.04032680259821423
181,1602115200000,0.04253459898164207
182,1602201600000,0.04520927243971567
183,1602288000000,0.047347126952257776
184,1602374400000,0.049373607695049906
185,1602460800000,0.04842330089141447
186,1602547200000,0.04892290565359035
187,1602633600000,0.05106196043779025
188,1602720000000,0.05092441544839069
189,1602806400000,0.051537982298741646
190,1602892800000,0.0473663995402744
191,1602979200000,0.04805724573357803
192,1603065600000,0.048062974149553885
193,1603152000000,0.04529751823442987
194,1603238400000,0.04595644825862673
195,1603324800000,0.04454672604313288
196,1603411200000,0.045588728793073297
197,1603497600000,0.04534654978386377
198,1603584000000,0.05277519319532211
199,1603670400000,0.04972474230564288
200,1603756800000,0.0468382837528736
201,1603843200000,0.045500503241497924
202,1603929600000,0.043127987946798514
203,1604016000000,0.042133481062218786
204,1604102400000,0.04359071505065268
205,1604188800000,0.04346278756708989
206,1604275200000,0.043280211659044616
207,1604361600000,0.040586547839962295
208,1604448000000,0.039475244997896834
209,1604534400000,0.03830208548057425
210,1604620800000,0.040300820250348306
211,1604707200000,0.044729249630736975
212,1604793600000,0.04972457234647189
213,1604880000000,0.051277941836943966
214,1604966400000,0.06964335798936247
215,1605052800000,0.05982701279697679
216,1605139200000,0.055798390360086575
217,1605225600000,0.059403601520269814
218,1605312000000,0.06039185383163407
219,1605398400000,0.058399897378207555
220,1605484800000,0.05896797636667486
221,1605571200000,0.05780031833367607
222,1605657600000,0.05690502920802236
223,1605744000000,0.05484041306784576
224,1605830400000,0.05950619295323771
225,1605916800000,0.059934447929084214
226,1606003200000,0.06270443349061057
227,1606089600000,0.06108596934473454
228,1606176000000,0.062106413628995355
229,1606262400000,0.06303426300565965
230,1606348800000,0.06653743006952231
231,1606435200000,0.0723230789360865
232,1606521600000,0.06666091536516769
233,1606608000000,0.06799728241057144
234,1606694400000,0.06634992201142197
235,1606780800000,0.06830135097613386
236,1606867200000,0.07022799612505089
237,1606953600000,0.07261206695937816
238,1607040000000,0.07275033791493905
239,1607126400000,0.06716413674694763
240,1607212800000,0.0692808648837969
241,1607299200000,0.07110193862046968
242,1607385600000,0.07054677766022013
243,1607472000000,0.06514396308603754
244,1607558400000,0.06488985156466641
245,1607644800000,0.06319911824157701
246,1607731200000,0.061238596263876476
247,1607817600000,0.0655463404123397
248,1607904000000,0.06565345195660004
249,1607990400000,0.06523762880498643
250,1608076800000,0.06471101772492104
251,1608163200000,0.06588623893469782
252,1608249600000,0.06451389757256772
253,1608336000000,0.06769081104506212
254,1608422400000,0.0731038655174574
255,1608508800000,0.07761948170159409
256,1608595200000,0.07167129119750817
257,1608681600000,0.07092745815103543
258,1608768000000,0.06433303645225251
259,1608854400000,0.0697242294673818
260,1608940800000,0.0692705478517528
261,1609027200000,0.07764529648760976
262,1609113600000,0.08004337863737719
263,1609200000000,0.08670113064516069
264,1609286400000,0.08168523431168875
265,1609372800000,0.08247288886724453
266,1609459200000,0.08141604555233292
267,1609545600000,0.0994516576885853
268,1609632000000,0.09200182915139496
269,1609718400000,0.10065053055014019
270,1609804800000,0.09269700044357759
271,1609891200000,0.09970335038904783
272,1609977600000,0.10355533067591342
273,1610064000000,0.1106443718068447
274,1610150400000,0.10452810728861538
275,1610236800000,0.10729846454378358
276,1610323200000,0.09984042584060723
277,1610409600000,0.0854370613713995
278,1610496000000,0.08592766028920373
279,1610582400000,0.09723190272837048
280,1610668800000,0.09567895813053484
281,1610755200000,0.09559063290384713
282,1610841600000,0.10368368107678108
283,1610928000000,0.10133724392117785
284,1611014400000,0.103289804124395
285,1611100800000,0.10243619052553937
286,1611187200000,0.1028487721570108
287,1611273600000,0.0894802923628142
288,1611360000000,0.09359399817418505
289,1611446400000,0.10128442450759217
290,1611532800000,0.0976227170212501
291,1611619200000,0.09829913722794002
292,1611705600000,0.09532431148098572
293,1611792000000,0.08859914332438237
294,1611878400000,0.09497144452281049
295,1611964800000,0.09783428526489682
296,1612051200000,0.09644672919696126
297,1612137600000,0.0942233947196904
298,1612224000000,0.0928528421061228
299,1612310400000,0.09826584480850777
300,1612396800000,0.10259944759966595
301,1612483200000,0.1128034439346419
302,1612569600000,0.13056989712608155
303,1612656000000,0.12401623763714363
304,1612742400000,0.11910987051260442
305,1612828800000,0.12803217630814168
306,1612915200000,0.1326088794568925
307,1613001600000,0.14471391046998547
308,1613088000000,0.157399324073291
309,1613174400000,0.1718338171396141
310,1613260800000,0.20049026193941166
311,1613347200000,0.19000565061283123
312,1613433600000,0.19172732932878786
313,1613520000000,0.18322959678977685
314,1613606400000,0.1990874935508214
315,1613692800000,0.3504834893961374
316,1613779200000,0.346850023506091
317,1613865600000,0.3515064346208185
318,1613952000000,0.3578618689944799
319,1614038400000,0.30468509213490813
320,1614124800000,0.24032824840505898
321,1614211200000,0.3175858048989373
322,1614297600000,0.2908949939747511
323,1614384000000,0.29767591518731323
324,1614470400000,0.3473333301379826
325,1614556800000,0.3224347460783633
326,1614643200000,0.34628660985996595
327,1614729600000,0.3619455396141932
328,1614816000000,0.3841928739528242
329,1614902400000,0.45719814573995077
330,1614988800000,0.4247594343151143
331,1615075200000,0.4240812469537391
332,1615161600000,0.428937971126835
333,1615248000000,0.4324707715141358
334,1615334400000,0.4521034998428687
335,1615420800000,0.42975082617453436
336,1615507200000,0.49014361936020884
337,1615593600000,0.47344386799877686
338,1615680000000,0.4743252679071387
339,1615766400000,0.5098689233746707
340,1615852800000,0.5228519085611378
341,1615939200000,0.5861839331954147
342,1616025600000,0.5518826923960829
343,1616112000000,0.5242607337640833
344,1616198400000,0.5474488086894806
345,1616284800000,0.5292679051411225
346,1616371200000,0.535225841849703
347,1616457600000,0.5212598143855256
348,1616544000000,0.5935586725109657
349,1616630400000,0.5376544652376583
350,1616716800000,0.5058704581436194
351,1616803200000,0.5453789637001751
352,1616889600000,0.5930936351781907
353,1616976000000,0.5964777598479808
354,1617062400000,0.6546852363160985
355,1617148800000,0.6657379939571786
356,1617235200000,0.6258282421767276
357,1617321600000,0.6073366398379549
358,1617408000000,0.6284831027938461
359,1617494400000,0.5953180225953529
360,1617580800000,0.6170735530449014
361,1617667200000,0.5473905676024778
362,1617753600000,0.49940264070725093
363,1617840000000,0.3942523304246184
364,1617926400000,0.4719718690534955
365,1618012800000,0.5310023665824448
366,1618099200000,0.5431694168342326
367,1618185600000,0.5854988154748285
368,1618272000000,0.5068767280153134
369,1618358400000,0.4959023816038253
370,1618444800000,0.46111251601001685
371,1618531200000,0.47974504470932
372,1618617600000,0.437688527325709
373,1618704000000,0.4893386867761145
374,1618790400000,0.3791134291504136
375,1618876800000,0.41636325795746976
376,1618963200000,0.3979895944961955
377,1619049600000,0.3854324398655427
378,1619136000000,0.3241630263345284
379,1619222400000,0.2968730726487782
380,1619308800000,0.3324946328786968
381,1619395200000,0.3220747658343465
382,1619481600000,0.3803045081621256
383,1619568000000,0.4052701082290565
384,1619654400000,0.39049055413355865
385,1619740800000,0.37435864318980683
386,1619827200000,0.39663914724260907
387,1619913600000,0.40972832127258624
388,1620000000000,0.40021371180372606
389,1620086400000,0.4058625784647307
390,1620172800000,0.3584133547080931
391,1620259200000,0.3885382551733221
392,1620345600000,0.37668407553468103
393,1620432000000,0.4541521019765424
394,1620518400000,0.4139126370205856
395,1620604800000,0.41156117020869676
396,1620691200000,0.3776051481750397
397,1620777600000,0.41033801661226593
398,1620864000000,0.35221377244159363
399,1620950400000,0.33753971043854114
400,1621036800000,0.3588947308932189
401,1621123200000,0.3325504857950935
402,1621209600000,0.32275200553052846
403,1621296000000,0.29627991245367713
404,1621382400000,0.3110248168493039
405,1621468800000,0.21579607921894314
406,1621555200000,0.2615175881818167
407,1621641600000,0.26541395012482005
408,1621728000000,0.29719625768031105
409,1621814400000,0.2162724300355062
410,1621900800000,0.24192537940162304
411,1621987200000,0.23583811615696348
412,1622073600000,0.2572664163733078
413,1622160000000,0.31940690359483837
414,1622246400000,0.2726719067681106
415,1622332800000,0.2451054430675192
416,1622419200000,0.24430382012448829
417,1622505600000,0.25022774576605733
418,1622592000000,0.2449770205743038
419,1622678400000,0.25373157387705975
420,1622764800000,0.26589249030994516
421,1622851200000,0.24668297539231945
422,1622937600000,0.24438389979468453
423,1623024000000,0.2509462199838871
424,1623110400000,0.22529700861116533
425,1623196800000,0.22957013598536916
426,1623283200000,0.2315566667912055
427,1623369600000,0.24990440751597784
428,1623456000000,0.22450683743789554
429,1623542400000,0.20062142225217505
430,1623628800000,0.22297656946986005
431,1623715200000,0.22402340255431644
432,1623801600000,0.2140628363362909
433,1623888000000,0.208957213552754
434,1623974400000,0.20498556969207488
435,1624060800000,0.2008413640896122
436,1624147200000,0.19291187702817444
437,1624233600000,0.19477732612695542
438,1624320000000,0.13755183373106766
439,1624406400000,0.11842081677274754
440,1624492800000,0.12839398394089055
441,1624579200000,0.14014284486310022
442,1624665600000,0.1421317278210388
443,1624752000000,0.14233512643584284
444,1624838400000,0.14792700366752165
445,1624924800000,0.1578956678202401
446,1625011200000,0.16850597897944197
447,1625097600000,0.18118876768204512
448,1625184000000,0.194981997047829
449,1625270400000,0.19109488125731577
450,1625356800000,0.19409785693256196
451,1625443200000,0.2050663173038039
452,1625529600000,0.2004949143148692
453,1625616000000,0.20377333947544857
454,1625702400000,0.21589011641506992
455,1625788800000,0.18425157233421138
456,1625875200000,0.18840770599213263
457,1625961600000,0.18979939824150277
458,1626048000000,0.19756924040994178
459,1626134400000,0.20452220182798053
460,1626220800000,0.19984272652841123
461,1626307200000,0.19305260223577383
462,1626393600000,0.18345094678804746
463,1626480000000,0.16757357600317313
464,1626566400000,0.17247931088856577
465,1626652800000,0.1743885488324607
466,1626739200000,0.1686051788279731
467,1626825600000,0.18144897439415167
468,1626912000000,0.18781312645201917
469,1626998400000,0.19208155459756385
470,1627084800000,0.19369742301611712
471,1627171200000,0.19532371180899458
472,1627257600000,0.220664625649809
473,1627344000000,0.23402501762741706
474,1627430400000,0.24172780949330777
475,1627516800000,0.23645476335906324
476,1627603200000,0.25164159623794335
477,1627689600000,0.2744801362108576
478,1627776000000,0.2755650778257121
479,1627862400000,0.2641463554738819
480,1627948800000,0.27163394926887535
481,1628035200000,0.26189525451658374
482,1628121600000,0.2694629623126542
483,1628208000000,0.27261836012300156
484,1628294400000,0.279918379891007
485,1628380800000,0.2910769543016058
486,1628467200000,0.27819197676973684
487,1628553600000,0.28165559134772156
488,1628640000000,0.3014269661441292
489,1628726400000,0.3056344303493733
490,1628812800000,0.2902479666214419
491,1628899200000,0.305620258751691
492,1628985600000,0.30870403911717165
493,1629072000000,0.31268125482514403
494,1629158400000,0.3111584845408659
495,1629244800000,0.2993601450390743
496,1629331200000,0.29395676244561686
497,1629417600000,0.30072516911112307
498,1629504000000,0.32405462725790457
499,1629590400000,0.32172148522127864
500,1629676800000,0.32327534474351344
501,1629763200000,0.3400460018105858
502,1629849600000,0.3338482014949046
503,1629936000000,0.36115224374922555
504,1630022400000,0.34889043084226284
505,1630108800000,0.36442084462659663
506,1630195200000,0.35799810298290236
507,1630281600000,0.3610164194890606
508,1630368000000,0.3525826216911683
509,1630454400000,0.36041674411410685
510,1630540800000,0.37654517741979265
511,1630627200000,0.3874246355006669
512,1630713600000,0.6625282544618585
513,1630800000000,0.8852256379232954
514,1630886400000,0.7379873289384431
515,1630972800000,0.7560729537671219
516,1631059200000,0.7486116460710496
517,1631145600000,0.7473769764137229
518,1631232000000,0.7438162699018698
519,1631318400000,0.6621526378292855
520,1631404800000,0.6443928728195093
521,1631491200000,0.6460119839224541
522,1631577600000,0.7946331902792597
523,1631664000000,0.7239537517651053
524,1631750400000,0.7148891472818747
525,1631836800000,0.6821845320068796
526,1631923200000,0.7538802752508587
527,1632009600000,0.7138154296760151
528,1632096000000,0.68278482668799
529,1632182400000,0.5847615525091948
530,1632268800000,0.5275569394908124
531,1632355200000,0.6159555106850175
532,1632441600000,0.6672951845985412
533,1632528000000,0.59500543615192
534,1632614400000,0.6017882258633263
535,1632700800000,0.5774329628318982
536,1632787200000,0.5695032059528649
537,1632873600000,0.5220481804231625
538,1632960000000,0.533956646308389
539,1633046400000,0.6905761614252475
540,1633132800000,0.7317683625360224
541,1633219200000,0.7613794921660616
542,1633305600000,0.8415033893247367
543,1633392000000,0.932461009446588
544,1633478400000,0.8635559385314059
545,1633564800000,0.8752661458256199
546,1633651200000,0.8467902757792531
547,1633737600000,0.7967992143754044
548,1633824000000,0.7889193519325299
549,1633910400000,0.8027626021881827
550,1633996800000,0.7705238887916788
551,1634083200000,0.7328780357457761
552,1634169600000,0.750110810401501
553,1634256000000,0.7838131031733689
554,1634342400000,0.712911546635038
555,1634428800000,0.712900962337354
556,1634515200000,0.6905423477606396
557,1634601600000,0.6894794579475869
558,1634688000000,0.7355230037682685
559,1634774400000,0.7369617152374869
560,1634860800000,0.7059418665985294
561,1634947200000,0.7129354605510756
562,1635033600000,0.7124128309092763
563,1635120000000,0.7009739490546175
564,1635206400000,0.7190356713814461
565,1635292800000,0.7012452276807862
566,1635379200000,0.6190830447818793
567,1635465600000,0.6936634257407622
568,1635552000000,0.6957045593090772
569,1635638400000,0.718415272722019
570,1635724800000,0.7089250170489493
571,1635811200000,0.7084283041516547
572,1635897600000,0.7088081908172467
573,1635984000000,0.6937583070221037
574,1636070400000,0.7139959888976452
575,1636156800000,0.6918022351985681
576,1636243200000,0.6872860910265163
577,1636329600000,0.6920973143708226
578,1636416000000,0.6877668894696579
579,1636502400000,0.702088551560206
580,1636588800000,0.659071499624014
581,1636675200000,0.6665561018704305
582,1636761600000,0.6530152416662692
583,1636848000000,0.6638618092050302
584,1636934400000,0.6582269379551776
585,1637020800000,0.7516200806752641
586,1637107200000,0.8129234708196622
587,1637193600000,0.7403132638677203
588,1637280000000,0.6312651014065576
589,1637366400000,0.6611565297054316
590,1637452800000,0.8127912204368122
591,1637539200000,0.7729309175508845
592,1637625600000,0.7199346801504638
593,1637712000000,0.7353744806758885
594,1637798400000,0.7273168457355292
595,1637884800000,0.7927578481501502
596,1637971200000,0.7734642064075019
597,1638057600000,0.9100965310953607
598,1638144000000,0.8523890191238352
599,1638230400000,0.8164277859562292
600,1638316800000,0.767385338026304
601,1638403200000,0.7580144521903215
602,1638489600000,0.7412184408861321
603,1638576000000,0.6940149425564708
604,1638662400000,0.5983817480117175
605,1638748800000,0.5485421997968664
606,1638835200000,0.5920886622433038
607,1638921600000,0.6117080711748824
608,1639008000000,0.5941257098390978
609,1639094400000,0.5483364299450517
610,1639180800000,0.5190543136427839
611,1639267200000,0.5386515107239968
612,1639353600000,0.543969882714123
613,1639440000000,0.48952149642869547
614,1639526400000,0.4998344001816232
615,1639612800000,0.5170251565401168
616,1639699200000,0.5102160667883343
617,1639785600000,0.4953219697440867
618,1639872000000,0.5064769504947094
619,1639958400000,0.4957256271015893
620,1640044800000,0.49039359855928594
621,1640131200000,0.5064008375429133
622,1640217600000,0.516788216591693
623,1640304000000,0.5418344841919378
624,1640390400000,0.5468903207135397
625,1640476800000,0.5529354691179038
626,1640563200000,0.5519011950850444
627,1640649600000,0.5558382052126879
628,1640736000000,0.5029057344351101
629,1640822400000,0.4809020335188971
630,1640908800000,0.48533064806223336
631,1640995200000,0.48179001016868683
632,1641081600000,0.49333179246542724
633,1641168000000,0.5999049076073034
634,1641254400000,0.5562213235806565
635,1641340800000,0.5425034956562826
636,1641427200000,0.502665390127433
637,1641513600000,0.5012668188602476
638,1641600000000,0.5065473897389169
639,1641686400000,0.478388925812576
640,1641772800000,0.5010758495184123
641,1641859200000,0.4819679099436595
642,1641945600000,0.49025720100601466
643,1642032000000,0.5065654158450463
644,1642118400000,0.48639123294168113
645,1642204800000,0.4894101844183757
646,1642291200000,0.49432967673342537
647,1642377600000,0.5110666392418329
648,1642464000000,0.4857881064005125
649,1642550400000,0.471712867999796
650,1642636800000,0.4570515392281577
651,1642723200000,0.440867753763786
652,1642809600000,0.3759495958079697
653,1642896000000,0.34382410106024225
654,1642982400000,0.3593491193191743
655,1643068800000,0.36313504835758503
656,1643155200000,0.36112257302548306
657,1643241600000,0.3663548559902829
658,1643328000000,0.3718239277658763
659,1643414400000,0.38965449175026223
660,1643500800000,0.3928921009606738
661,1643587200000,0.383338533952138
662,1643673600000,0.3909735317473543
663,1643760000000,0.39030779295780094
664,1643846400000,0.41115463459194096
665,1643932800000,0.43022399789703925
666,1644019200000,0.45552363112011757
667,1644105600000,0.5093477903540635
668,1644192000000,0.5130484364404155
669,1644278400000,0.5102617519561918
670,1644364800000,0.493994857173642
671,1644451200000,0.49239565793628876
672,1644537600000,0.46346318663354985
673,1644624000000,0.44419968778853985
674,1644710400000,0.4389463177668536
675,1644796800000,0.43246146957713594
676,1644883200000,0.4274230673180776
677,1644969600000,0.45521035780784364
678,1645056000000,0.45135899500574544
679,1645142400000,0.4107176006940362
680,1645228800000,0.4044099595643948
681,1645315200000,0.39472600805965424
682,1645401600000,0.3763190932036281
683,1645488000000,0.3395044123375628
684,1645574400000,0.3529666522064626
685,1645660800000,0.3514839542331571
686,1645747200000,0.341673880516909
687,1645833600000,0.3971155022988099
688,1645920000000,0.4016056470314006
689,1646006400000,0.3715103337119133
690,1646092800000,0.4060089647127118
691,1646179200000,0.4738380700621184
692,1646265600000,0.4435565415415256
693,1646352000000,0.42055358140000865
694,1646438400000,0.42201520969205003
695,1646524800000,0.41765273029031824
696,1646611200000,0.40289044840878296
697,1646697600000,0.38912346656289143
698,1646784000000,0.39925229785139954
699,1646870400000,0.4154628855891927
700,1646956800000,0.39803558044604903
701,1647043200000,0.39033983588937926
702,1647129600000,0.38735254289739834
703,1647216000000,0.37175962416036445
704,1647302400000,0.37879005984719105
705,1647388800000,0.3770140170580199
706,1647475200000,0.3892217879063686
707,1647561600000,0.39922356246213603
708,1647648000000,0.4004081222804533
709,1647734400000,0.4058405039820111
710,1647820800000,0.4110271759218194
711,1647907200000,0.40643943612898703
712,1647993600000,0.41151032212099553
713,1648080000000,0.42249405522118716
714,1648166400000,0.42647062204241043
715,1648252800000,0.4267489626509652
716,1648339200000,0.4488621050558662
717,1648425600000,0.4841059489907429
718,1648512000000,0.4932578282097739
719,1648598400000,0.5018765984790824
720,1648684800000,0.511158045362251
721,1648771200000,0.525350981935711
722,1648857600000,0.5445872347374762
723,1648944000000,0.5743487741192812
724,1649030400000,0.5474094649322679
725,1649116800000,0.5106768332206707
726,1649203200000,0.48530539899575764
727,1649289600000,0.4265535326660072
728,1649376000000,0.4436452500832896
729,1649462400000,0.42678256488237615
730,1649523942000,0.42771968299114643
